detector,localization,k_n,edge_mae,ler_mae,lwr_mae
threshold,sub-pixel,1.0,0.2391067730300801,0.04609446773706105,0.07600567241330358
canny,pixel,1.0,0.42325489653825016,0.10842985312354869,0.19358208676753264
canny,sub-pixel,1.0,0.2391067730300801,0.04609446773706105,0.07600567241330358
threshold,pixel,1.0,0.4124319070383154,0.03335827706365413,0.005216883332971101
threshold,sub-pixel,1.0,0.23980150007831702,0.052795661145726536,0.05521052040049179
canny,pixel,1.0,0.4283484495780967,0.10814927151149223,0.12463391289771142
canny,sub-pixel,1.0,0.23980150007831702,0.052795661145726536,0.05521052040049179
threshold,pixel,1.0,0.3902786411869853,0.03585428717434014,0.044241408000612825
threshold,sub-pixel,1.0,0.23662756048186587,0.040560633546194436,0.04792539755922931
canny,pixel,1.0,0.428789522692962,0.1155322516388646,0.17161028205298745
canny,sub-pixel,1.0,0.23662756048186587,0.040560633546194436,0.04792539755922931
threshold,pixel,1.0,0.3978362682449953,0.03407884362939928,0.0682416596607287
threshold,sub-pixel,1.0,0.24590104014374597,0.0424921322506977,0.06121262735280064
canny,pixel,1.0,0.43229859544477567,0.13010837018957988,0.1858840982831116
canny,sub-pixel,1.0,0.24590104014374597,0.0424921322506977,0.06121262735280064
threshold,pixel,2.0,0.3928603631371632,0.02914299597390868,0.023618048131704983
threshold,sub-pixel,2.0,0.2402298725431607,0.04122204898999737,0.059228424908280175
canny,pixel,2.0,0.42023492704928966,0.11625367371869733,0.13409295755556405
canny,sub-pixel,2.0,0.2434951728469642,0.04269394296969964,0.05705186989421995
threshold,pixel,2.0,0.3995806241557691,0.038835875756504934,0.021087109404481108
threshold,sub-pixel,2.0,0.23838255250968432,0.05066385707373511,0.055844168866612254
canny,pixel,2.0,0.4257031418721119,0.09645488306334915,0.07431793454994251
canny,sub-pixel,2.0,0.23838255250968432,0.05066385707373511,0.055844168866612254
threshold,pixel,2.0,0.3914514511926985,0.03072182671244661,0.0307962955541754
threshold,sub-pixel,2.0,0.24445019430331122,0.047840169407209365,0.048301788546531554
canny,pixel,2.0,0.4411089870938768,0.11263046694522216,0.1316247060901201
canny,sub-pixel,2.0,0.2656719947286301,0.052347387224251474,0.03200718281198123
threshold,pixel,2.0,0.3850030658874321,0.025416892950475334,0.0687553208271765
threshold,sub-pixel,2.0,0.24791504605591852,0.038439663431958704,0.08031244156516615
canny,pixel,2.0,0.4175542116719143,0.08724566800769196,0.12484977288203325
canny,sub-pixel,2.0,0.24983634839592656,0.038912455958294734,0.08182486120171917
threshold,pixel,2.0,0.4017385387625728,0.03908547302212961,0.07591619277222161
threshold,sub-pixel,2.0,0.2500190661041747,0.06480552841984966,0.12137231458469921
canny,pixel,2.0,0.4424949847812518,0.1230885941548564,0.1922734716563852
canny,sub-pixel,2.0,0.2520421738172458,0.06502104570440825,0.11637699183564343
threshold,pixel,4.0,0.40125845260563303,0.0014723212734814028,0.008375154801392837
threshold,sub-pixel,4.0,0.260824959798318,0.021537378063740453,0.013716010925685085
canny,pixel,4.0,0.5625753110595122,0.143041198295079,0.1130114799193398
canny,sub-pixel,4.0,0.3896588489810119,0.07801483818153654,0.0021583853993005775
threshold,pixel,4.0,0.41521795047472787,0.04127590390590996,0.0733096104670552
threshold,sub-pixel,4.0,0.2518082337974466,0.04996385042815954,0.07833180740634837
canny,pixel,4.0,0.5990103557761981,0.2823107792483015,0.5889218744283802
canny,sub-pixel,4.0,0.4326734283169926,0.22486975458839964,0.4973080533007399
threshold,pixel,4.0,0.4043146428206804,0.03333063600511921,0.0613669282774727
threshold,sub-pixel,4.0,0.25616363294202665,0.048742225961028174,0.07648760003444455
canny,pixel,4.0,0.5802228295079661,0.16306251142864525,0.2529317204015604
canny,sub-pixel,4.0,0.3998817952980306,0.11465243542188253,0.18667117544141787
threshold,pixel,4.0,0.4009550397216728,0.04867055858097469,0.07671047230285533
threshold,sub-pixel,4.0,0.2568837409313155,0.048225538326900574,0.06774888705993609
canny,pixel,4.0,0.5065963548408904,0.14420770428934593,0.20649176288505844
canny,sub-pixel,4.0,0.3290140930940179,0.0740221422872347,0.08356818727846016
threshold,pixel,4.0,0.4036299716190241,0.04035281230888921,0.04289672240974385
threshold,sub-pixel,4.0,0.2609758613022318,0.05022981909226232,0.06475622995011232
canny,pixel,4.0,0.476756957605869,0.1547857376193441,0.2697869312493655
canny,sub-pixel,4.0,0.30683371984744284,0.06427312159343623,0.10370935843328288
threshold,pixel,0.3,0.401528963749626,0.053461090017125956,0.015728214360347437
threshold,sub-pixel,0.3,0.23871886996533304,0.04112687275475191,0.04443411826356569
canny,pixel,0.3,0.4246746177312568,0.12112880335047349,0.05990973534898569
canny,sub-pixel,0.3,0.23871886996533304,0.04112687275475191,0.04443411826356569
threshold,pixel,0.3,0.39174374167484716,0.052254243057827,0.005557036506882218
threshold,sub-pixel,0.3,0.23518405718307692,0.04516186245796705,0.04439105896177353
canny,pixel,0.3,0.415039781661279,0.13536179528443715,0.07593068071839482
canny,sub-pixel,0.3,0.23518405718307692,0.04516186245796705,0.04439105896177353
threshold,pixel,0.3,0.40148175397305885,0.02514986469333469,0.004979189312601218
threshold,sub-pixel,0.3,0.24124497508092227,0.03801878885884713,0.0549074261640452
canny,pixel,0.3,0.42074944215996996,0.08515620451605588,0.07810079424479466
canny,sub-pixel,0.3,0.24124497508092227,0.03801878885884713,0.0549074261640452
threshold,pixel,0.3,0.38940139008238256,0.05644451060675826,0.0025857282338324072
threshold,sub-pixel,0.3,0.23533129264988045,0.05259571750878411,0.027683033854564387
canny,pixel,0.3,0.42398899371203547,0.12463252069627062,0.08812640689316331
canny,sub-pixel,0.3,0.23533129264988045,0.05259571750878411,0.027683033854564387
threshold,pixel,0.3,0.40599956148537464,0.04506276150723876,0.05033054081915611
threshold,sub-pixel,0.3,0.242352625189722,0.061623571104728714,0.034666465724231266
canny,pixel,0.3,0.4319427314210376,0.11354619422065393,0.05968625857784504
canny,sub-pixel,0.3,0.242352625189722,0.061623571104728714,0.034666465724231266
threshold,pixel,1.0,0.39014911988923223,0.047849214790056216,0.026519630303925013
threshold,sub-pixel,1.0,0.23457651348838335,0.050856347790336875,0.01778541365578823
canny,pixel,1.0,0.43019880273136835,0.11926937671344462,0.041763522561308
canny,sub-pixel,1.0,0.23457651348838335,0.050856347790336875,0.01778541365578823
threshold,pixel,1.0,0.3931998444770026,0.03242432676048901,0.014787169711475645
threshold,sub-pixel,1.0,0.2455141404522536,0.042517061914484344,0.02981588639299182
canny,pixel,1.0,0.4277950097217584,0.11887653769859963,0.10645972473130372
canny,sub-pixel,1.0,0.2455141404522536,0.042517061914484344,0.02981588639299182
threshold,pixel,1.0,0.37277821481307305,0.05393198330518434,0.003619925583996819
threshold,sub-pixel,1.0,0.23825618639095358,0.04542370567381038,0.008713475664888337
canny,pixel,1.0,0.41070935052570756,0.09885301258253232,0.03439203120715417
canny,sub-pixel,1.0,0.23825618639095358,0.04542370567381038,0.008713475664888337
threshold,pixel,1.0,0.39914258818392523,0.026009474979174163,0.06575272669238452
threshold,sub-pixel,1.0,0.24306109280356542,0.05107373938229487,0.02122125682461773
canny,pixel,1.0,0.42014148211473606,0.08779430109523367,0.02167319407652224
canny,sub-pixel,1.0,0.24306109280356542,0.05107373938229487,0.02122125682461773
threshold,pixel,1.0,0.39035442851455,0.028181559552423185,0.004794376962899971
threshold,sub-pixel,1.0,0.23725805344085435,0.05317581476379396,0.030624101668883075
canny,pixel,1.0,0.41561753441778604,0.1051106992593478,0.05406098371107326
canny,sub-pixel,1.0,0.23725805344085435,0.05317581476379396,0.030624101668883075
threshold,pixel,2.0,0.390511234829668,0.010613123346226994,0.03726265730599421
threshold,sub-pixel,2.0,0.2506854635053186,0.03429023764385586,0.01253916551824652
canny,pixel,2.0,0.43093695740128546,0.08235703897700053,0.03963830009274383
canny,sub-pixel,2.0,0.25600736884140735,0.03577092431503037,0.012322662129313988
threshold,pixel,2.0,0.40227468515048154,0.020514109545705095,0.028864098805271077
threshold,sub-pixel,2.0,0.2494676246708355,0.03400083744335203,0.017602500780942387
canny,pixel,2.0,0.4388901270016191,0.10393424807590212,0.06077492496882386
canny,sub-pixel,2.0,0.26503750152208183,0.032620187434778014,0.008761826665260486
threshold,pixel,2.0,0.39158361588100066,0.03868332287843068,0.025354788808672257
threshold,sub-pixel,2.0,0.2453934400337717,0.04061089021733677,0.013331110929506895
canny,pixel,2.0,0.4084730504060812,0.10073140712866213,0.03334866839329331
canny,sub-pixel,2.0,0.2453934400337717,0.04061089021733677,0.013331110929506895
threshold,pixel,2.0,0.40507772025798283,0.04415511171520281,0.008338116806731577
threshold,sub-pixel,2.0,0.25080553936729705,0.0636174454753834,0.059245657018635045
canny,pixel,2.0,0.43639333715889245,0.10359230935847097,0.06027611656227827
canny,sub-pixel,2.0,0.25080553936729705,0.0636174454753834,0.059245657018635045
threshold,pixel,2.0,0.3826568315026779,0.033193336044971766,0.033162106103214795
threshold,sub-pixel,2.0,0.24911905228006176,0.04138713323349641,0.0795152169540414
canny,pixel,2.0,0.4113363953369831,0.12321338460345221,0.12877359535531796
canny,sub-pixel,2.0,0.24911905228006176,0.04138713323349641,0.0795152169540414
threshold,pixel,4.0,0.40484088038643345,0.041092269570893514,0.0300676772686832
threshold,sub-pixel,4.0,0.26778644910550886,0.04901094160489061,0.0074431166745183575
canny,pixel,4.0,0.49881871351909945,0.10587040659141078,0.0497195157941448
canny,sub-pixel,4.0,0.3328115777521162,0.057869454736606984,0.08460244802279937
threshold,pixel,4.0,0.40218779071622013,0.026039056328470478,0.04811694280674916
threshold,sub-pixel,4.0,0.2609919403643904,0.03317386522271437,0.021471655314635907
canny,pixel,4.0,0.5729700918756397,0.19132018657843408,0.04717163913270883
canny,sub-pixel,4.0,0.40416279241187825,0.1369052403593375,0.06299622261757443
threshold,pixel,4.0,0.41125428423310934,0.020929973576248595,0.02703438862696972
threshold,sub-pixel,4.0,0.2643184837623442,0.039871898574674436,0.031484640376256534
canny,pixel,4.0,0.5419356272163244,0.2046480185925822,0.16294464377143836
canny,sub-pixel,4.0,0.38267755871665204,0.12996301297650703,0.11295070984017497
threshold,pixel,4.0,0.3957414351096865,0.024597726138076093,0.028488763406043782
threshold,sub-pixel,4.0,0.2577286920256102,0.041278858936585006,0.011911267107745704
canny,pixel,4.0,0.4907949989461171,0.11980501753082862,0.05907520317617232
canny,sub-pixel,4.0,0.3172335569292878,0.0791870336697359,0.027063839918281873
threshold,pixel,4.0,0.38683393213479167,0.022991027069749426,0.004433570311837887
threshold,sub-pixel,4.0,0.26037941406522924,0.04915493547515848,0.061191810501283195
canny,pixel,4.0,0.49872397305879723,0.13521832535334888,0.016865490683471984
canny,sub-pixel,4.0,0.3473479499682648,0.0823148305895871,0.05263625050596077
threshold,pixel,0.3,0.34096854373447505,0.022616442476554255,0.07322515996578804
threshold,sub-pixel,0.3,0.17618140204363425,0.011792537163613726,0.004110722920044552
canny,pixel,0.3,0.3276288728473916,0.00745001796020639,0.058077375141523335
canny,sub-pixel,0.3,0.17618140204363425,0.011792537163613726,0.004110722920044552
threshold,pixel,0.3,0.35224101183325396,0.040415154422739796,0.04646126081525659
threshold,sub-pixel,0.3,0.17458836184312426,0.008922649262266491,0.013126341183541168
canny,pixel,0.3,0.33159079426600113,0.013110059274403785,0.020986137984653652
canny,sub-pixel,0.3,0.17458836184312426,0.008922649262266491,0.013126341183541168
threshold,pixel,0.3,0.3668481429203029,0.02206859960919183,0.008740632126053693
threshold,sub-pixel,0.3,0.1786815380291828,0.012619562083581282,0.03600643068040643
canny,pixel,0.3,0.3550133092531418,0.02657817479566027,0.034113698175537444
canny,sub-pixel,0.3,0.1786815380291828,0.012619562083581282,0.03600643068040643
threshold,pixel,0.3,0.3470446065122106,0.039015471704549554,0.019410001864477167
threshold,sub-pixel,0.3,0.17108743166849122,0.006204350183123819,0.0194120685987329
canny,pixel,0.3,0.33958241993588933,0.011732551332937047,0.023295959667847477
canny,sub-pixel,0.3,0.17108743166849122,0.006204350183123819,0.0194120685987329
threshold,pixel,0.3,0.37003972878923513,0.06988554189297791,0.07274043635884642
threshold,sub-pixel,0.3,0.18246803193811134,0.022602805827466432,0.012107265284816204
canny,pixel,0.3,0.35961846392750085,0.04298844622410791,0.04927225726382378
canny,sub-pixel,0.3,0.18246803193811134,0.022602805827466432,0.012107265284816204
threshold,pixel,1.0,0.38019430000361454,0.06779379653676354,0.09296426225052645
threshold,sub-pixel,1.0,0.1821280395639677,0.007631670072208996,0.0068961255662198795
canny,pixel,1.0,0.3724097020132268,0.022517015326541046,0.023830079337779697
canny,sub-pixel,1.0,0.1821280395639677,0.007631670072208996,0.0068961255662198795
threshold,pixel,1.0,0.3635391769225329,0.02599753331469412,0.07860365071529962
threshold,sub-pixel,1.0,0.1946905871281358,0.011739628774551814,0.022398857384936743
canny,pixel,1.0,0.34914766381160567,0.01625111993335382,0.04145922172713723
canny,sub-pixel,1.0,0.1946905871281358,0.011739628774551814,0.022398857384936743
threshold,pixel,1.0,0.35901518020394785,0.041872558324175135,0.09193312673307807
threshold,sub-pixel,1.0,0.18159591334912928,0.007980105284100647,0.01764166945771306
canny,pixel,1.0,0.3512490020846099,0.024569477814694873,0.03373910851473827
canny,sub-pixel,1.0,0.18159591334912928,0.007980105284100647,0.01764166945771306
threshold,pixel,1.0,0.37099253614932437,0.038283275597308486,0.03335040743220352
threshold,sub-pixel,1.0,0.18539660309390782,0.007064577455357601,0.008166238003945114
canny,pixel,1.0,0.3549747140314383,0.024438620585157667,0.0008490469972382009
canny,sub-pixel,1.0,0.18539660309390782,0.007064577455357601,0.008166238003945114
threshold,pixel,1.0,0.3704519790512437,0.03180628004126984,0.04303320602385874
threshold,sub-pixel,1.0,0.18362226730464887,0.009167944667672234,0.003711808958530849
canny,pixel,1.0,0.35745096106504176,0.01556795146986989,0.016061660276119216
canny,sub-pixel,1.0,0.18362226730464887,0.009167944667672234,0.003711808958530849
threshold,pixel,2.0,0.3738052115473368,0.01600246501448943,0.003770521006321026
threshold,sub-pixel,2.0,0.18680071458060912,0.0085683830545501,0.029193404917675192
canny,pixel,2.0,0.39540827570349324,0.01645848874734923,0.02738360891371494
canny,sub-pixel,2.0,0.21782275962526082,0.02633932204597389,0.0470622127863467
threshold,pixel,2.0,0.38223014430248503,0.0501237758553571,0.06253563931586381
threshold,sub-pixel,2.0,0.19577025255845237,0.007628790635215155,0.004351804050062746
canny,pixel,2.0,0.3996083541951556,0.029273570934421844,0.05963090275906602
canny,sub-pixel,2.0,0.22643756583012076,0.030502201556238173,0.06649695787045085
threshold,pixel,2.0,0.3528811369879715,0.04780311331134646,0.04337323594283715
threshold,sub-pixel,2.0,0.1859175947152697,0.019509968002576095,0.006146993721160676
canny,pixel,2.0,0.355983745535001,0.03796442575432557,0.02636374200591085
canny,sub-pixel,2.0,0.19518198364128245,0.01539483486479487,0.0027733559431382115
threshold,pixel,2.0,0.39325551768248757,0.05073052460337091,0.032174282172676705
threshold,sub-pixel,2.0,0.1873134721332843,0.006579122124224179,0.005645896421866858
canny,pixel,2.0,0.3915584731613524,0.033536701490276766,0.01971010084569036
canny,sub-pixel,2.0,0.1873134721332843,0.006579122124224179,0.005645896421866858
threshold,pixel,2.0,0.35930851420688686,0.04112494847577419,0.046693995178141545
threshold,sub-pixel,2.0,0.18160958528773363,0.012225114079288169,0.015883015165738312
canny,pixel,2.0,0.3543673468114419,0.011342534954059902,0.028134821114220943
canny,sub-pixel,2.0,0.18510157694235901,0.013162726846042805,0.022208322030776717
threshold,pixel,4.0,0.3567108390595032,0.04389418251835353,0.08847518683894284
threshold,sub-pixel,4.0,0.19030050926042902,0.014238540010446887,0.01893274167400283
canny,pixel,4.0,0.537670336038822,0.10836405619135225,0.02986441974265608
canny,sub-pixel,4.0,0.4002378046871945,0.1314732105765718,0.006258589301987527
threshold,pixel,4.0,0.38482626814050763,0.05451269190876873,0.12503289538615614
threshold,sub-pixel,4.0,0.1981385522500156,0.013503168560080048,0.05378351760608013
canny,pixel,4.0,0.5282383909170368,0.12569107063459461,0.07630802192726249
canny,sub-pixel,4.0,0.3687447373106487,0.12825224863901263,0.07302232851268897
threshold,pixel,4.0,0.35912782968268175,0.0346140986335175,0.06406863480353442
threshold,sub-pixel,4.0,0.18817653836444279,0.011127108101638306,0.026685789315542774
canny,pixel,4.0,0.4579352303262716,0.05916841895666358,0.14111941174661569
canny,sub-pixel,4.0,0.29562957739745066,0.06334802822291363,0.13178013150155854
threshold,pixel,4.0,0.3821934249222654,0.04154613949312336,0.02926882025815214
threshold,sub-pixel,4.0,0.20188616727929976,0.012138682908083842,0.021969502502898308
canny,pixel,4.0,0.4660426275526015,0.04205347561327477,0.05726026300845177
canny,sub-pixel,4.0,0.3138504956212844,0.037526915604834454,0.07121955314021466
threshold,pixel,4.0,0.3823629878715348,0.04250303890378371,0.05666055316787322
threshold,sub-pixel,4.0,0.2056507578296657,0.021197415505643025,0.02339624431735876
canny,pixel,4.0,0.5396232853307948,0.12301296266778272,0.13497821777657038
canny,sub-pixel,4.0,0.3734847709180031,0.128025925307916,0.15000610248919322
threshold,pixel,0.3,0.35661379159854034,0.03774682059987089,0.059494262275356036
threshold,sub-pixel,0.3,0.17215308702896776,0.006213405328838295,0.01513812580115137
canny,pixel,0.3,0.35435598389385425,0.0016785844823828944,0.05412687493764001
canny,sub-pixel,0.3,0.17215308702896776,0.006213405328838295,0.01513812580115137
threshold,pixel,0.3,0.35205107959334697,0.022432189836878114,0.0853604708005693
threshold,sub-pixel,0.3,0.18073718463144534,0.019980925012211492,0.016650407600614425
canny,pixel,0.3,0.3472984335925362,0.009267238085811869,0.0484767693129704
canny,sub-pixel,0.3,0.18073718463144534,0.019980925012211492,0.016650407600614425
threshold,pixel,0.3,0.36743155110226566,0.03526483999889807,0.11988582260809544
threshold,sub-pixel,0.3,0.1709035989260791,0.012036269249019904,0.03597360557601181
canny,pixel,0.3,0.3571939779786071,0.025224350855776345,0.08100536378930157
canny,sub-pixel,0.3,0.1709035989260791,0.012036269249019904,0.03597360557601181
threshold,pixel,0.3,0.3573621871189915,0.030982849031028326,0.09448060482254306
threshold,sub-pixel,0.3,0.17230183032279006,0.009237025775687968,0.02727828721132508
canny,pixel,0.3,0.34530918188770976,0.020266765772888662,0.07908232887226596
canny,sub-pixel,0.3,0.17230183032279006,0.009237025775687968,0.02727828721132508
threshold,pixel,0.3,0.34035182768048733,0.0353621657497486,0.06857840999039166
threshold,sub-pixel,0.3,0.1738790453641063,0.021081838310494927,0.002559554515963125
canny,pixel,0.3,0.3347518662365057,0.019797360861307678,0.03708968358017373
canny,sub-pixel,0.3,0.1738790453641063,0.021081838310494927,0.002559554515963125
threshold,pixel,1.0,0.3765291892431072,0.04611412403090598,0.09804051651616308
threshold,sub-pixel,1.0,0.17877069251750483,0.008994493226174627,0.05093408748941486
canny,pixel,1.0,0.36194061277001316,0.027097960458029258,0.1132716737938777
canny,sub-pixel,1.0,0.17877069251750483,0.008994493226174627,0.05093408748941486
threshold,pixel,1.0,0.36647005249496917,0.06677218705114885,0.10288320654683747
threshold,sub-pixel,1.0,0.17629893385726741,0.003311068872394296,0.002637900033747753
canny,pixel,1.0,0.35884695024829255,0.03162219548721168,0.0868033647082338
canny,sub-pixel,1.0,0.17629893385726741,0.003311068872394296,0.002637900033747753
threshold,pixel,1.0,0.34826057159851986,0.052140231214075516,0.07870895411372669
threshold,sub-pixel,1.0,0.1845996503227561,0.02600387064904719,0.03749825829890119
canny,pixel,1.0,0.33447736829421026,0.008332880096878714,0.021862403841545364
canny,sub-pixel,1.0,0.1845996503227561,0.02600387064904719,0.03749825829890119
threshold,pixel,1.0,0.367393818977339,0.040183841678270105,0.025018916763489996
threshold,sub-pixel,1.0,0.18741566365579937,0.010661420143247391,0.007763323999302019
canny,pixel,1.0,0.3637191926476705,0.03682061385322083,0.02338775819457739
canny,sub-pixel,1.0,0.18741566365579937,0.010661420143247391,0.007763323999302019
threshold,pixel,1.0,0.34908419944941704,0.03452117694795631,0.09188992546729313
threshold,sub-pixel,1.0,0.1685308454965126,0.013634851828921546,0.025117585281397625
canny,pixel,1.0,0.3472113669476147,0.00931682942617773,0.03562107626483679
canny,sub-pixel,1.0,0.1685308454965126,0.013634851828921546,0.025117585281397625
threshold,pixel,2.0,0.36871433670637993,0.044181459951242785,0.07785240558455198
threshold,sub-pixel,2.0,0.18499741394184957,0.007625981795889025,0.00974256987154365
canny,pixel,2.0,0.3613785302159668,0.02537083876872015,0.012819441678916466
canny,sub-pixel,2.0,0.18499741394184957,0.007625981795889025,0.00974256987154365
threshold,pixel,2.0,0.35232110242278053,0.031937177224541036,0.0872462075526077
threshold,sub-pixel,2.0,0.18424518404975299,0.020433213506535597,0.0010771998074148303
canny,pixel,2.0,0.33089665876916124,0.023688356182664183,0.04874843528846684
canny,sub-pixel,2.0,0.18424518404975299,0.020433213506535597,0.0010771998074148303
threshold,pixel,2.0,0.36150178987495174,0.05638719365445111,0.10642096943554535
threshold,sub-pixel,2.0,0.18658583350165342,0.013422220826876607,0.018892258193903944
canny,pixel,2.0,0.34474092067994455,0.0339187727403194,0.08065868235329421
canny,sub-pixel,2.0,0.19010900481562282,0.013890054101369342,0.027974401512543157
threshold,pixel,2.0,0.3694690933352333,0.026447243086835326,0.11161001682228622
threshold,sub-pixel,2.0,0.1891231153893892,0.008046618397028249,0.033403069559480025
canny,pixel,2.0,0.38416997557518934,0.02258217149053443,0.10203137866968626
canny,sub-pixel,2.0,0.21340951398383606,0.01579236990698396,0.04959344929039644
threshold,pixel,2.0,0.36410369936145925,0.03598635051924404,0.05424492343867238
threshold,sub-pixel,2.0,0.19111631560291392,0.005477581263625408,0.019963028808545502
canny,pixel,2.0,0.35109389280845016,0.021737018387873785,0.09536500752002519
canny,sub-pixel,2.0,0.19111631560291392,0.005477581263625408,0.019963028808545502
threshold,pixel,4.0,0.37028497034720664,0.04231571092567454,0.12211419733643036
threshold,sub-pixel,4.0,0.19590124691178318,0.023256440126931954,0.0537782347465634
canny,pixel,4.0,0.42331255151737834,0.02113958806867955,0.13917698445242843
canny,sub-pixel,4.0,0.26612690017800106,0.01830741881168041,0.10594532782734922
threshold,pixel,4.0,0.3728587465318516,0.0331012380192135,0.0907062746494336
threshold,sub-pixel,4.0,0.20167808825480918,0.003331384741153909,0.005085840369994266
canny,pixel,4.0,0.4900009275147704,0.05951870042642671,0.07105415489801659
canny,sub-pixel,4.0,0.3380922512975049,0.06589802612704387,0.08068716497766992
threshold,pixel,4.0,0.3839416574434332,0.028652878334874732,0.09223268194775858
threshold,sub-pixel,4.0,0.20390464562641517,0.017810003268648233,0.014491960896492184
canny,pixel,4.0,0.4839323113604123,0.07851467675302126,0.015768363164649246
canny,sub-pixel,4.0,0.3223936724539782,0.09130051761731883,0.08251386779922676
threshold,pixel,4.0,0.37952535533312526,0.034252498962823785,0.08949661376069451
threshold,sub-pixel,4.0,0.2004107728731429,0.01665861523372858,0.021842783455913617
canny,pixel,4.0,0.5666038848837197,0.11725331811704642,0.004253737972887306
canny,sub-pixel,4.0,0.3964568014081858,0.14083636350823614,0.05139864363573543
threshold,pixel,4.0,0.3787710613573557,0.08008071186664045,0.17955550988311542
threshold,sub-pixel,4.0,0.20671961727413768,0.020834742853145682,0.06711459041229362
canny,pixel,4.0,0.48908784692100127,0.055609856768187416,0.13731810522284715
canny,sub-pixel,4.0,0.3395270004492357,0.08071761481633333,0.07477783154057649
threshold,pixel,0.3,0.5474554328679049,0.1828404772918406,0.22406822870503085
threshold,sub-pixel,0.3,0.442159571887636,0.17639441349318852,0.21158851187786443
canny,pixel,0.3,0.8172059836501167,0.497021546530956,0.728008333075802
canny,sub-pixel,0.3,0.5161731485227463,0.2554118351751429,0.3333760176299645
threshold,pixel,0.3,0.5335976739336064,0.1664360997176333,0.25718342742328026
threshold,sub-pixel,0.3,0.42808338393923673,0.16651560815238198,0.2367938570285828
canny,pixel,0.3,0.8084906045841724,0.4240078358169306,0.6082224082037095
canny,sub-pixel,0.3,0.5173146621423534,0.22713979377874693,0.3349628817385244
threshold,pixel,0.3,0.5268815603359269,0.16409737422117154,0.28713092271358365
threshold,sub-pixel,0.3,0.42304996790839045,0.14959294144612034,0.26624668538729335
canny,pixel,0.3,0.8175801815361101,0.4352201550637407,0.6595392082306946
canny,sub-pixel,0.3,0.4970369440337191,0.2097830700988399,0.3555734143466558
threshold,pixel,0.3,0.5374771042102267,0.21193452822379966,0.36540502541103814
threshold,sub-pixel,0.3,0.42861424198132464,0.21543610367788957,0.36620116063674546
canny,pixel,0.3,0.7747015598845821,0.4690365888243173,0.6768703499890023
canny,sub-pixel,0.3,0.4913617454916621,0.25047654300069766,0.37107796353623623
threshold,pixel,0.3,0.5262144841728147,0.17986377444134405,0.264230672850319
threshold,sub-pixel,0.3,0.4198568377261319,0.15991841893318615,0.23222651147084505
canny,pixel,0.3,0.8026348849176929,0.4473484078161487,0.6413730002919587
canny,sub-pixel,0.3,0.49327750668423803,0.22829343129601565,0.3303248489498145
threshold,pixel,1.0,0.5434323457345822,0.19422924248219453,0.2691749544664628
threshold,sub-pixel,1.0,0.44007454680158753,0.17427359185122016,0.2539383289030317
canny,pixel,1.0,0.8041985970456178,0.4248993146990159,0.610496503378386
canny,sub-pixel,1.0,0.5071884465990262,0.22524515080155005,0.3236728960619497
threshold,pixel,1.0,0.5393994259708823,0.14647393154916677,0.15834398735728783
threshold,sub-pixel,1.0,0.43211908324814646,0.16658185633079814,0.2035105913943802
canny,pixel,1.0,0.8336590472028602,0.47069861245706046,0.6555880501751825
canny,sub-pixel,1.0,0.494404568454921,0.23680164045985053,0.31131324556092643
threshold,pixel,1.0,0.5282252266931975,0.1577467541803692,0.2609239289181824
threshold,sub-pixel,1.0,0.4219115000953502,0.15424446774256073,0.23435984290825607
canny,pixel,1.0,0.8207062416031338,0.46915863914922173,0.6503181847065531
canny,sub-pixel,1.0,0.5398299655992784,0.2496609252376567,0.3401703688677311
threshold,pixel,1.0,0.5363615551383486,0.16232445985402788,0.23994154910680754
threshold,sub-pixel,1.0,0.4309902685145828,0.17265894684669436,0.2651862269795031
canny,pixel,1.0,0.7901339530248402,0.4141739000683138,0.5668582214763291
canny,sub-pixel,1.0,0.47678810176044284,0.205575648794051,0.31159598833675384
threshold,pixel,1.0,0.5516631198527354,0.1794681142938339,0.2475142661071299
threshold,sub-pixel,1.0,0.44913774785526683,0.17517337520680099,0.24680266229849046
canny,pixel,1.0,0.8418467110854968,0.4374047993870638,0.7028717841953034
canny,sub-pixel,1.0,0.5217915898898233,0.22235788970203374,0.3207466858059469
threshold,pixel,2.0,0.5409332196916203,0.18225942307354948,0.24014539723630346
threshold,sub-pixel,2.0,0.43418289789263004,0.18163124133568198,0.2455247032719523
canny,pixel,2.0,0.8653765217725686,0.4720045770973369,0.5716282000918596
canny,sub-pixel,2.0,0.5607764576443935,0.2592209526067415,0.37373344230367334
threshold,pixel,2.0,0.5384500736972686,0.15809346333773489,0.21953107100343816
threshold,sub-pixel,2.0,0.43366025279084613,0.16251161392724955,0.2396823581799632
canny,pixel,2.0,0.8204511164017906,0.45859911417527033,0.6859717604938509
canny,sub-pixel,2.0,0.5259138818339002,0.25294115215696,0.37928227721726104
threshold,pixel,2.0,0.52756583850104,0.1637099926727148,0.21933948973953799
threshold,sub-pixel,2.0,0.4350039046279794,0.15397062531565897,0.21985904126127087
canny,pixel,2.0,0.8411801539398234,0.48051506423076207,0.7214309624514477
canny,sub-pixel,2.0,0.547624629407372,0.23918710134257815,0.3745844310981101
threshold,pixel,2.0,0.5521499862163548,0.14276476265966798,0.16399111733738714
threshold,sub-pixel,2.0,0.44264964731686207,0.1546466052623614,0.17929238976870998
