method,seed,k_n,config,precision_sigma_L,precision_sigma_R,precision_sigma_W,pos_jitter,bias_sigma_L,bias_sigma_R,bias_sigma_W,ler_mae,lwr_mae,edge_mae
seg+pos,0,1.0,"(1.5, 8.0, 0.7, 0.6)",0.0012404293520376086,0.0029739586170762777,0.002920485334470868,0.059674741700291634,0.016187071800231934,0.03266799449920654,0.003761887550354004,0.02442752569913864,0.004053473472595215,0.19876544177532196
seg+pos,0,1.0,"(1.5, 8.0, 0.7, 0.6)",0.002542694564908743,0.0014385816175490618,0.0036479770205914974,0.05887875333428383,0.014862895011901855,0.017667174339294434,0.006097078323364258,0.016265057027339935,0.0060971081256866455,0.19624484330415726
seg+pos,0,1.0,"(1.5, 8.0, 0.7, 0.6)",0.0023018475621938705,0.0017709607491269708,0.004012054298073053,0.0597798153758049,0.009290933609008789,0.021706819534301758,0.002541780471801758,0.015498869121074677,0.0037047863006591797,0.19305762648582458
seg+pos,0,1.0,"(1.5, 8.0, 0.7, 0.6)",0.0032709469087421894,0.0037480376195162535,0.003980832174420357,0.05879864655435085,0.009472846984863281,0.018314719200134277,0.005095362663269043,0.013893790543079376,0.005095377564430237,0.1977897211909294
seg+pos,0,2.0,"(1.5, 8.0, 0.7, 0.6)",0.004388527013361454,0.0047582401894032955,0.0059712836518883705,0.08650068193674088,0.014159321784973145,0.0022336244583129883,0.01743483543395996,0.009050309658050537,0.01743483543395996,0.20177658647298813
seg+pos,0,2.0,"(1.5, 8.0, 0.7, 0.6)",0.003991369158029556,0.0035320629831403494,0.006897847633808851,0.0856960266828537,0.021770477294921875,0.0029131174087524414,0.005567073822021484,0.012636654078960419,0.007728651165962219,0.2098386511206627
seg+pos,0,2.0,"(1.5, 8.0, 0.7, 0.6)",0.0037458937149494886,0.00406451802700758,0.0037012009415775537,0.08748834580183029,0.00491940975189209,0.00546872615814209,0.006458282470703125,0.005538925528526306,0.006458297371864319,0.2087627649307251
seg+pos,0,2.0,"(1.5, 8.0, 0.7, 0.6)",0.004693507682532072,0.00315604149363935,0.007040903437882662,0.08735837042331696,0.009516596794128418,0.009739995002746582,0.021424293518066406,0.009628348052501678,0.021424248814582825,0.1993427574634552
seg+pos,0,4.0,"(1.5, 8.0, 0.7, 0.6)",0.006377691403031349,0.006517680827528238,0.009608806110918522,0.13176777958869934,0.003299713134765625,0.018318533897399902,0.016387104988098145,0.011980608105659485,0.016550570726394653,0.21505414694547653
seg+pos,0,4.0,"(1.5, 8.0, 0.7, 0.6)",0.005213812924921513,0.0039763194508850574,0.0068639894016087055,0.12758459895849228,0.00945591926574707,0.019574642181396484,0.04200708866119385,0.01453043520450592,0.042007118463516235,0.21799857169389725
seg+pos,0,4.0,"(1.5, 8.0, 0.7, 0.6)",0.004739818163216114,0.004517812747508287,0.007300706580281258,0.12999922037124634,0.00843358039855957,0.0023556947708129883,0.018113017082214355,0.006236307322978973,0.01811303198337555,0.21577119082212448
seg+pos,0,4.0,"(1.5, 8.0, 0.7, 0.6)",0.006912939250469208,0.007282712962478399,0.0100009860470891,0.12832917273044586,0.006192803382873535,0.0034700632095336914,0.02241206169128418,0.006658129394054413,0.022412151098251343,0.21732166409492493
seg+pos,0,0.3,"(1.5, 8.0, 0.7, -0.3)",0.00214354507625103,0.0015382710844278336,0.00209290930069983,0.03231319040060043,0.027733683586120605,0.011602044105529785,0.03952908515930176,0.01966794580221176,0.039529114961624146,0.18966855853796005
seg+pos,0,0.3,"(1.5, 8.0, 0.7, -0.3)",0.001205451786518097,0.0013005116488784552,0.0009343251003883779,0.03256471827626228,0.02321946620941162,0.013937592506408691,0.04220414161682129,0.018578551709651947,0.0422041118144989,0.19995469599962234
seg+pos,0,0.3,"(1.5, 8.0, 0.7, -0.3)",0.0014119658153504133,0.002078284276649356,0.0031779976561665535,0.03170798346400261,0.009468555450439453,0.016785144805908203,0.029894351959228516,0.013126790523529053,0.029894322156906128,0.19042133539915085
seg+pos,0,0.3,"(1.5, 8.0, 0.7, -0.3)",0.0013072475558146834,0.0016074011800810695,0.002174064749851823,0.032170227728784084,0.025142192840576172,0.01987016201019287,0.04610276222229004,0.022506199777126312,0.046102702617645264,0.19229594618082047
seg+pos,0,1.0,"(1.5, 8.0, 0.7, -0.3)",0.002229910809546709,0.0013501521898433566,0.002840443281456828,0.05757981166243553,0.016315698623657227,0.02315831184387207,0.04648470878601074,0.019737020134925842,0.04648476839065552,0.19969958066940308
seg+pos,0,1.0,"(1.5, 8.0, 0.7, -0.3)",0.00179452879820019,0.0015660859644412994,0.001614456414245069,0.05768165923655033,0.007316112518310547,0.010338902473449707,0.01422429084777832,0.008827514946460724,0.014224201440811157,0.20012986660003662
seg+pos,0,1.0,"(1.5, 8.0, 0.7, -0.3)",0.0020834896713495255,0.0023897322826087475,0.00327809015288949,0.059676239266991615,0.014881730079650879,0.011335015296936035,0.01898670196533203,0.013108350336551666,0.018986552953720093,0.19853301346302032
seg+pos,0,1.0,"(1.5, 8.0, 0.7, -0.3)",0.0033043345902115107,0.0018536975840106606,0.0019803044851869345,0.06034199707210064,0.010073661804199219,0.008585929870605469,0.015457868576049805,0.009329766035079956,0.01545792818069458,0.20131727308034897
seg+pos,0,2.0,"(1.5, 8.0, 0.7, -0.3)",0.0027657141909003258,0.004710276145488024,0.003810848342254758,0.0853283628821373,0.010996818542480469,0.020831942558288574,0.021452665328979492,0.01591441035270691,0.02145281434059143,0.2110220268368721
seg+pos,0,2.0,"(1.5, 8.0, 0.7, -0.3)",0.0032745578791946173,0.003727265167981386,0.0044036125764250755,0.0854547768831253,0.02931690216064453,0.02890026569366455,0.053002357482910156,0.02910858392715454,0.05300244688987732,0.20586129277944565
seg+pos,0,2.0,"(1.5, 8.0, 0.7, -0.3)",0.0028361110016703606,0.004682887811213732,0.002640677848830819,0.08636581152677536,0.010466575622558594,0.004448413848876953,0.005067586898803711,0.007826663553714752,0.005130082368850708,0.20179544389247894
seg+pos,0,2.0,"(1.5, 8.0, 0.7, -0.3)",0.005516012664884329,0.00434708409011364,0.008579283952713013,0.08624900132417679,0.0013320446014404297,0.005942583084106445,0.019259214401245117,0.005196951329708099,0.019259214401245117,0.20040466636419296
seg+pos,0,4.0,"(1.5, 8.0, 0.7, -0.3)",0.00353316986002028,0.004059396684169769,0.004766795318573713,0.12661505490541458,0.0022176504135131836,0.020348548889160156,0.027163982391357422,0.01183445006608963,0.02716401219367981,0.21505378186702728
seg+pos,0,4.0,"(1.5, 8.0, 0.7, -0.3)",0.00538878096267581,0.008091026917099953,0.007982426322996616,0.1314527466893196,0.01657867431640625,0.011463046073913574,0.03251934051513672,0.014020837843418121,0.03251942992210388,0.21398399770259857
seg+pos,0,4.0,"(1.5, 8.0, 0.7, -0.3)",0.005671285092830658,0.00928967259824276,0.008858959190547466,0.13041841983795166,0.004725217819213867,0.0008766651153564453,0.017872095108032227,0.006671130657196045,0.017872124910354614,0.21662074327468872
seg+pos,0,4.0,"(1.5, 8.0, 0.7, -0.3)",0.0042356099002063274,0.009578012861311436,0.009475920349359512,0.12752696871757507,0.004057526588439941,0.03357076644897461,0.011560678482055664,0.018814146518707275,0.01186630129814148,0.2172612100839615
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.0)",0.0021135814022272825,0.0013154528569430113,0.002254233928397298,0.03653851896524429,0.0363541841506958,0.05307650566101074,0.10032117366790771,0.04471538960933685,0.1003212183713913,0.2214469537138939
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.0)",0.001459808787330985,0.001580493408255279,0.0014340196503326297,0.03586474806070328,0.026444554328918457,0.05697059631347656,0.060149192810058594,0.0417076051235199,0.06014925241470337,0.2209876850247383
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.0)",0.0014188041677698493,0.0012430555652827024,0.0015037923585623503,0.03725689463317394,0.02131342887878418,0.00672459602355957,0.015465021133422852,0.014019019901752472,0.015465065836906433,0.22043825685977936
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.0)",0.0006875072722323239,0.0019025426590815187,0.002142098266631365,0.03769129142165184,0.031400084495544434,0.039186954498291016,0.048600196838378906,0.035293497145175934,0.04860001802444458,0.2263418659567833
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.0)",0.0017202901653945446,0.0032137169037014246,0.00346096302382648,0.0666651763021946,0.04883444309234619,0.03198349475860596,0.04043388366699219,0.040408991277217865,0.04043376445770264,0.21982845664024353
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.0)",0.0028284373693168163,0.0024877653922885656,0.0019025063375011086,0.06931289657950401,0.030588626861572266,0.030058741569519043,0.05411338806152344,0.030323714017868042,0.05411343276500702,0.22519934177398682
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.0)",0.0017259741434827447,0.002621751045808196,0.0029897058848291636,0.06701171025633812,0.028077006340026855,0.010781526565551758,0.015137672424316406,0.019429244101047516,0.015137702226638794,0.2257956862449646
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.0)",0.0021332812029868364,0.002784591866657138,0.0034701479598879814,0.06732068210840225,0.03375244140625,0.033397674560546875,0.06103968620300293,0.03357511758804321,0.06103980541229248,0.21886510401964188
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.0)",0.002062642015516758,0.004977414850145578,0.004775611683726311,0.10146763920783997,0.02051246166229248,0.01349020004272461,0.010032892227172852,0.017001323401927948,0.01020994782447815,0.2315289005637169
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.0)",0.0031105184461921453,0.003189690178260207,0.0067683020606637,0.1016998179256916,0.015311956405639648,0.04280686378479004,0.04078054428100586,0.029059410095214844,0.040780454874038696,0.24420182406902313
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.0)",0.0023789722472429276,0.004856309853494167,0.006268944591283798,0.096742644906044,0.04410398006439209,0.019770026206970215,0.0471729040145874,0.03193696588277817,0.0471729040145874,0.23645810037851334
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.0)",0.005334933754056692,0.0026352040003985167,0.004283004440367222,0.09763934090733528,0.037476420402526855,0.011905074119567871,0.02940678596496582,0.024690769612789154,0.029406726360321045,0.231269009411335
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.0)",0.006358262151479721,0.008355950005352497,0.008203823119401932,0.1473493054509163,0.032666563987731934,0.04122602939605713,0.0546724796295166,0.036946289241313934,0.0546724796295166,0.24243559688329697
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.0)",0.005804826505482197,0.004920078441500664,0.007636151276528835,0.14386588335037231,0.012971162796020508,0.03277885913848877,0.024304628372192383,0.022875003516674042,0.024304568767547607,0.25211000442504883
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.0)",0.0059851305559277534,0.0029661047738045454,0.004726355895400047,0.14233846217393875,0.0006012916564941406,0.02495718002319336,0.0198366641998291,0.014840245246887207,0.01983657479286194,0.24195296317338943
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.0)",0.006842171307653189,0.004136946983635426,0.007771769538521767,0.14691318571567535,0.012943148612976074,0.016130805015563965,0.01947474479675293,0.014536984264850616,0.01947474479675293,0.24822448939085007
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.3)",0.0009198680636473,0.0012355701765045524,0.0014459002995863557,0.03620461747050285,0.016373038291931152,0.019681930541992188,0.008222818374633789,0.018027499318122864,0.008222907781600952,0.21672264486551285
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.3)",0.0010112224845215678,0.0009440997964702547,0.0019595539197325706,0.03560387343168259,0.03523147106170654,0.010944128036499023,0.025589823722839355,0.0230877622961998,0.025589853525161743,0.2112722247838974
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.3)",0.0013068363768979907,0.0022562830708920956,0.0020617712289094925,0.036147087812423706,0.02171778678894043,0.019921064376831055,0.016451239585876465,0.020819447934627533,0.01645117998123169,0.21682190895080566
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.3)",0.0011274524731561542,0.0010556962806731462,0.0015835067024454474,0.03700970485806465,0.020021438598632812,0.023612618446350098,0.007755279541015625,0.021816976368427277,0.007755294442176819,0.2124912291765213
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.3)",0.0028681065887212753,0.003952501807361841,0.005853863898664713,0.06984365731477737,0.00035452842712402344,0.021521925926208496,0.008407354354858398,0.011836424469947815,0.008407354354858398,0.22140519320964813
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.3)",0.0015926650958135724,0.002738970099017024,0.0033179570455104113,0.07023794576525688,0.016845703125,0.03938102722167969,0.03706192970275879,0.02811342477798462,0.03706201910972595,0.22071558237075806
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.3)",0.003026156220585108,0.002744300989434123,0.002302792388945818,0.06819907575845718,0.018972277641296387,0.02861642837524414,0.008505940437316895,0.023794330656528473,0.008505940437316895,0.22013655304908752
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.3)",0.0028357738628983498,0.0018397957319393754,0.0031180933583527803,0.06912869960069656,0.024645209312438965,0.03774881362915039,0.0168837308883667,0.03119707852602005,0.01688361167907715,0.22608774155378342
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.3)",0.004222639370709658,0.0052238767966628075,0.00585085479542613,0.09975920990109444,0.01951444149017334,0.029326677322387695,0.005940079689025879,0.024420559406280518,0.007283926010131836,0.23995903879404068
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.3)",0.004611132200807333,0.0031347472686320543,0.004410638008266687,0.09822797775268555,0.012623190879821777,0.047025203704833984,0.014652490615844727,0.029824160039424896,0.014652550220489502,0.23482873290777206
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.3)",0.0021569032687693834,0.0041080559603869915,0.0068537346087396145,0.10006885230541229,0.03912782669067383,0.03715026378631592,0.04028606414794922,0.03813896328210831,0.040286093950271606,0.23527027666568756
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.3)",0.003141390858218074,0.005529077723622322,0.006252949126064777,0.09621836245059967,0.03518545627593994,0.009641528129577637,0.015470147132873535,0.02255166321992874,0.015470162034034729,0.23362505435943604
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.3)",0.003351418534293771,0.0044084833934903145,0.011265956796705723,0.1427285522222519,0.006044149398803711,0.026195883750915527,0.049149513244628906,0.016148492693901062,0.049149468541145325,0.25179609656333923
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.3)",0.0042120181024074554,0.007811982184648514,0.008479133248329163,0.14861393719911575,0.040068864822387695,0.0038586854934692383,0.029045701026916504,0.02361157536506653,0.029045656323432922,0.24331612884998322
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.3)",0.002794843167066574,0.007955178618431091,0.012697380967438221,0.14921646565198898,0.01511538028717041,0.010206341743469238,0.03751015663146973,0.01333649456501007,0.037510111927986145,0.24964023381471634
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.3)",0.0075339507311582565,0.005340449512004852,0.007547797169536352,0.1452505812048912,0.016591668128967285,0.019551396369934082,0.020254015922546387,0.018071532249450684,0.020254045724868774,0.24931839108467102
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.6)",0.001496409415267408,0.0014619245193898678,0.002094970317557454,0.03628023713827133,0.03703653812408447,0.0024423599243164062,0.01472175121307373,0.019739434123039246,0.014721691608428955,0.2246517911553383
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.6)",0.001640606438741088,0.0010429357644170523,0.002209847094491124,0.035632651299238205,0.034575581550598145,0.030384182929992676,0.009995341300964355,0.032479822635650635,0.009995311498641968,0.21822144091129303
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.6)",0.0018119628075510263,0.0024018895346671343,0.002379294717684388,0.03693582862615585,0.03121805191040039,0.03166604042053223,0.03479492664337158,0.031442075967788696,0.03479492664337158,0.21867450326681137
seg+pos,0,0.3,"(1.5, 20.0, 0.3, 0.6)",0.001821710029616952,0.0016404822235926986,0.002544836839661002,0.036819033324718475,0.03930175304412842,0.01942598819732666,0.01946401596069336,0.029363878071308136,0.019464075565338135,0.2115943729877472
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.6)",0.003127031261101365,0.002582977758720517,0.004091215319931507,0.06636955589056015,0.01472175121307373,0.05460774898529053,0.007567405700683594,0.034664757549762726,0.0075673907995224,0.22011754661798477
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.6)",0.0016251039924100041,0.0031621968373656273,0.004736884031444788,0.06730720773339272,0.032347917556762695,0.04899704456329346,0.004717826843261719,0.040672510862350464,0.005520805716514587,0.22747953236103058
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.6)",0.003669983707368374,0.002090777736157179,0.003257283242419362,0.06760451570153236,0.03809916973114014,0.0303037166595459,0.0012657642364501953,0.03420142084360123,0.0027276426553726196,0.23408745229244232
seg+pos,0,1.0,"(1.5, 20.0, 0.3, 0.6)",0.002089061541482806,0.0025278308894485235,0.0037355665117502213,0.06741012260317802,0.02343606948852539,0.0064830780029296875,0.019609808921813965,0.014959610998630524,0.019609764218330383,0.22555853426456451
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.6)",0.003570941276848316,0.004015479702502489,0.00650688074529171,0.10096591711044312,0.01250922679901123,0.038025617599487305,0.003721475601196289,0.025267384946346283,0.006770610809326172,0.23162811249494553
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.6)",0.0030157468281686306,0.0020741354674100876,0.005187405738979578,0.10137226432561874,0.03537154197692871,0.032665252685546875,0.0054215192794799805,0.034018389880657196,0.005788788199424744,0.2307494431734085
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.6)",0.0030126802157610655,0.00352262775413692,0.0024304368998855352,0.09938865900039673,0.02580118179321289,0.011791348457336426,0.013157129287719727,0.018796302378177643,0.013157084584236145,0.2387474700808525
seg+pos,0,2.0,"(1.5, 20.0, 0.3, 0.6)",0.00411188043653965,0.002954592229798436,0.0057144686579704285,0.09872717410326004,0.022090911865234375,0.006639361381530762,0.013039112091064453,0.014365129172801971,0.013039186596870422,0.22976147383451462
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.6)",0.005912753753364086,0.007035502698272467,0.008202600292861462,0.1434679701924324,0.0125579833984375,0.01341557502746582,0.052265048027038574,0.012986816465854645,0.05226507782936096,0.253413662314415
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.6)",0.003799773519858718,0.006712180562317371,0.008907811716198921,0.14740747958421707,0.020928263664245605,0.011729955673217773,0.030576467514038086,0.016414470970630646,0.030576437711715698,0.2527267336845398
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.6)",0.0046785566955804825,0.005287296138703823,0.006914761383086443,0.14773359894752502,0.020012974739074707,0.027872920036315918,0.01675724983215332,0.0239429771900177,0.016757234930992126,0.24643585085868835
seg+pos,0,4.0,"(1.5, 20.0, 0.3, 0.6)",0.0038870251737535,0.007811965886503458,0.011731162667274475,0.14207249879837036,0.03827226161956787,0.022242069244384766,0.012369394302368164,0.030257150530815125,0.014587298035621643,0.2528296113014221
seg+pos,0,0.3,"(1.5, 20.0, 0.3, -0.3)",0.0017331514973193407,0.0018486176850274205,0.0025788198690861464,0.03659469075500965,0.025498509407043457,0.026818037033081055,0.0632927417755127,0.026158273220062256,0.06329289078712463,0.226332388818264
seg+pos,0,0.3,"(1.5, 20.0, 0.3, -0.3)",0.0009093121043406427,0.0013733054511249065,0.002238870831206441,0.03626449406147003,0.024605870246887207,0.03390860557556152,0.06074357032775879,0.029257193207740784,0.0607435405254364,0.21726226806640625
seg+pos,0,0.3,"(1.5, 20.0, 0.3, -0.3)",0.0013969378778710961,0.0017393643502146006,0.0011905638966709375,0.03618374466896057,0.01760399341583252,0.027999162673950195,0.0513460636138916,0.022801555693149567,0.05134621262550354,0.21483975648880005
seg+pos,0,0.3,"(1.5, 20.0, 0.3, -0.3)",0.0009908060310408473,0.001104920287616551,0.0014416249468922615,0.036404311656951904,0.04809844493865967,0.02350163459777832,0.0619204044342041,0.0358000323176384,0.061920225620269775,0.21961861848831177
seg+pos,0,1.0,"(1.5, 20.0, 0.3, -0.3)",0.001972164958715439,0.0033700091298669577,0.003049470717087388,0.06736702471971512,0.017027735710144043,0.01315009593963623,0.04078245162963867,0.01508893072605133,0.040782392024993896,0.22956553846597672
seg+pos,0,1.0,"(1.5, 20.0, 0.3, -0.3)",0.004733529407531023,0.0031581250950694084,0.0060634673573076725,0.06815346702933311,0.005710721015930176,0.045856475830078125,0.057060956954956055,0.02582813799381256,0.05706086754798889,0.2196967750787735
seg+pos,0,1.0,"(1.5, 20.0, 0.3, -0.3)",0.0025160948280245066,0.0032934590708464384,0.004935216158628464,0.07034674286842346,0.025287747383117676,0.04138612747192383,0.047720909118652344,0.033336952328681946,0.047721028327941895,0.22915510833263397
seg+pos,0,1.0,"(1.5, 20.0, 0.3, -0.3)",0.0027406809385865927,0.002784520387649536,0.003870939137414098,0.06750745698809624,0.025116801261901855,0.016675710678100586,0.0501711368560791,0.020896248519420624,0.050171077251434326,0.21354899555444717
seg+pos,0,2.0,"(1.5, 20.0, 0.3, -0.3)",0.0029747504740953445,0.0036547041963785887,0.005510325077921152,0.09657460078597069,0.00987088680267334,0.011255860328674316,0.006257534027099609,0.010563351213932037,0.007039308547973633,0.2421649545431137
seg+pos,0,2.0,"(1.5, 20.0, 0.3, -0.3)",0.003989155404269695,0.004846049938350916,0.006224013399332762,0.09896784648299217,0.031481266021728516,0.012872934341430664,0.03427243232727051,0.0221770778298378,0.03427243232727051,0.21885574609041214
seg+pos,0,2.0,"(1.5, 20.0, 0.3, -0.3)",0.005036501679569483,0.003742818720638752,0.0032097387593239546,0.10101360455155373,0.02192223072052002,0.03710198402404785,0.07336854934692383,0.02951207011938095,0.07336857914924622,0.2307552844285965
seg+pos,0,2.0,"(1.5, 20.0, 0.3, -0.3)",0.0036358328070491552,0.00306903594173491,0.004161417484283447,0.10029532387852669,0.023001551628112793,0.03451848030090332,0.06319403648376465,0.02876000851392746,0.06319406628608704,0.2370077222585678
seg+pos,0,4.0,"(1.5, 20.0, 0.3, -0.3)",0.006285001058131456,0.005783306900411844,0.006352630443871021,0.1455628126859665,0.027710676193237305,0.011872529983520508,0.043628692626953125,0.01979159563779831,0.043628573417663574,0.2527599409222603
seg+pos,0,4.0,"(1.5, 20.0, 0.3, -0.3)",0.005118862725794315,0.003891655709594488,0.006627279333770275,0.1463054120540619,0.01911294460296631,0.021819591522216797,0.037947654724121094,0.020466245710849762,0.037947624921798706,0.2432195022702217
seg+pos,0,4.0,"(1.5, 20.0, 0.3, -0.3)",0.005672796629369259,0.005208633374422789,0.006074035074561834,0.14725206047296524,0.024089336395263672,0.021883845329284668,0.05276322364807129,0.022986583411693573,0.05276331305503845,0.2489073947072029
seg+pos,0,4.0,"(1.5, 20.0, 0.3, -0.3)",0.007694310508668423,0.005792188923805952,0.008406986482441425,0.14771171659231186,0.019705533981323242,0.04095447063446045,0.06880664825439453,0.030330024659633636,0.06880661845207214,0.2553887218236923
seg+pos,0,0.3,"(1.5, 20.0, 0.7, 0.0)",0.0010121894301846623,0.001347013982012868,0.0019735111854970455,0.028928264044225216,0.005647063255310059,0.004495739936828613,0.017513751983642578,0.005071401596069336,0.017513751983642578,0.19094301760196686
seg+pos,0,0.3,"(1.5, 20.0, 0.7, 0.0)",0.0003154252772219479,0.0013210293836891651,0.002574718091636896,0.02854896243661642,0.01115429401397705,0.009050726890563965,0.008998870849609375,0.010102517902851105,0.008998990058898926,0.1877552568912506
seg+pos,0,0.3,"(1.5, 20.0, 0.7, 0.0)",0.0013927274849265814,0.0011134401429444551,0.0020688557997345924,0.029441230930387974,0.0007228851318359375,0.01783621311187744,0.02439725399017334,0.009556397795677185,0.02439725399017334,0.18755672872066498
seg+pos,0,0.3,"(1.5, 20.0, 0.7, 0.0)",0.0015238422201946378,0.0003889879444614053,0.001223248429596424,0.02869872748851776,0.010533690452575684,0.01226794719696045,0.003282308578491211,0.011400803923606873,0.0032822787761688232,0.19671934843063354
seg+pos,0,1.0,"(1.5, 20.0, 0.7, 0.0)",0.002587466035038233,0.002279785228893161,0.003233647206798196,0.053997570648789406,0.00413668155670166,0.007991313934326172,0.01574420928955078,0.006159394979476929,0.01574420928955078,0.19533761590719223
seg+pos,0,1.0,"(1.5, 20.0, 0.7, 0.0)",0.0024170156102627516,0.0027235415764153004,0.002113174879923463,0.05187861807644367,0.006145477294921875,0.0033828020095825195,0.02291131019592285,0.004796631634235382,0.022911399602890015,0.18435971438884735
seg+pos,0,1.0,"(1.5, 20.0, 0.7, 0.0)",0.0026182050351053476,0.0014918817905709147,0.003375606844201684,0.05345967970788479,0.01420295238494873,0.010069012641906738,0.018635034561157227,0.012135960161685944,0.018635064363479614,0.18723101168870926
seg+pos,0,1.0,"(1.5, 20.0, 0.7, 0.0)",0.0026890647131949663,0.0027420928236097097,0.0034584824461489916,0.05316929146647453,0.0026712417602539062,0.019581198692321777,0.017523765563964844,0.011267565190792084,0.017523765563964844,0.1813846305012703
seg+pos,0,2.0,"(1.5, 20.0, 0.7, 0.0)",0.006527473218739033,0.00394834578037262,0.007985839620232582,0.07628626003861427,0.009206891059875488,0.021181464195251465,0.01840353012084961,0.015194214880466461,0.018403708934783936,0.20017722249031067
seg+pos,0,2.0,"(1.5, 20.0, 0.7, 0.0)",0.003228959161788225,0.00245667970739305,0.00391495693475008,0.07667970657348633,0.006833553314208984,0.001924276351928711,0.002694845199584961,0.004607014358043671,0.003134310245513916,0.19601958990097046
seg+pos,0,2.0,"(1.5, 20.0, 0.7, 0.0)",0.004740035627037287,0.004714065697044134,0.0062733483500778675,0.07660812512040138,0.023085474967956543,0.008457779884338379,0.026000022888183594,0.01577164977788925,0.02600005269050598,0.19546101242303848
seg+pos,0,2.0,"(1.5, 20.0, 0.7, 0.0)",0.0033260034397244453,0.004795033484697342,0.007067208644002676,0.07909279316663742,0.0010298490524291992,0.0010961294174194336,0.001024007797241211,0.0031448975205421448,0.005759626626968384,0.1965051293373108
seg+pos,0,4.0,"(1.5, 20.0, 0.7, 0.0)",0.00436911778524518,0.007184374146163464,0.004035170190036297,0.11867020651698112,0.006445407867431641,0.013276815414428711,0.03284788131713867,0.00993242859840393,0.032847821712493896,0.21044380962848663
seg+pos,0,4.0,"(1.5, 20.0, 0.7, 0.0)",0.005473076365888119,0.004932686686515808,0.007710796780884266,0.11698174476623535,0.023674726486206055,0.03488337993621826,0.01399993896484375,0.029279090464115143,0.01400001347064972,0.20352939516305923
seg+pos,0,4.0,"(1.5, 20.0, 0.7, 0.0)",0.004214523825794458,0.008559687994420528,0.007771821226924658,0.11801648885011673,0.011413931846618652,0.03065776824951172,0.07045722007751465,0.021035850048065186,0.07045717537403107,0.2073732390999794
seg+pos,0,4.0,"(1.5, 20.0, 0.7, 0.0)",0.003630872117355466,0.006249706726521254,0.008191092871129513,0.1159946545958519,0.022070765495300293,0.026817917823791504,0.01273655891418457,0.024444282054901123,0.012736588716506958,0.21129265427589417
seg+pos,0,0.3,"(1.5, 20.0, 0.7, 0.3)",0.001284881727769971,0.001723996363580227,0.002843533642590046,0.02887912467122078,0.0277097225189209,0.015100836753845215,0.036324501037597656,0.021405242383480072,0.03632459044456482,0.19113199412822723
seg+pos,0,0.3,"(1.5, 20.0, 0.7, 0.3)",0.0007926567923277617,0.0007011801353655756,0.0008645888883620501,0.029282821342349052,0.018157482147216797,0.009737014770507812,0.011912226676940918,0.01394723355770111,0.011912301182746887,0.18588382005691528
