method,seed,config,logpsd_L_all,logpsd_L_low,logpsd_L_mid,logpsd_L_high,logpsd_R_all,logpsd_R_low,logpsd_R_mid,logpsd_R_high,logpsd_W_all,logpsd_W_low,logpsd_W_mid,logpsd_W_high,logpsd_mean_all
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1602078080177307,0.026816269382834435,0.11570145189762115,0.26627951860427856,0.14444097876548767,0.03021758794784546,0.09877282381057739,0.2428276389837265,0.21097169816493988,0.06252555549144745,0.14461642503738403,0.34584057331085205,0.17187349498271942
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.111569844186306,0.05633505433797836,0.08264769613742828,0.16598500311374664,0.21438464522361755,0.03948640823364258,0.1655208319425583,0.34397071599960327,0.16213880479335785,0.050399743020534515,0.149658203125,0.22619131207466125,0.16269776473442712
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.12483087927103043,0.060155294835567474,0.10299137979745865,0.17652064561843872,0.12683889269828796,0.021127622574567795,0.0955471470952034,0.20692048966884613,0.12968184053897858,0.045758843421936035,0.09961608797311783,0.19848129153251648,0.1271172041694323
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1497153639793396,0.04241013526916504,0.13217954337596893,0.21677668392658234,0.14978927373886108,0.02836146019399166,0.13181470334529877,0.22380748391151428,0.15758590400218964,0.06075366586446762,0.10530858486890793,0.2545550465583801,0.15236351390679678
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1268094927072525,0.0597049817442894,0.09105010330677032,0.19354020059108734,0.17294204235076904,0.04162534326314926,0.09196610003709793,0.31452569365501404,0.11923910677433014,0.01774728298187256,0.06803770363330841,0.21728289127349854,0.13966354727745056
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.17469730973243713,0.054338257759809494,0.10444808751344681,0.300496906042099,0.12798812985420227,0.050307415425777435,0.09436105191707611,0.1974678486585617,0.143053337931633,0.04418758675456047,0.12060615420341492,0.21113088726997375,0.1485795925060908
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1373285949230194,0.03870159387588501,0.06294985860586166,0.25722748041152954,0.13531340658664703,0.03078436851501465,0.1361531913280487,0.18271782994270325,0.14829835295677185,0.02164105698466301,0.12613721191883087,0.22891674935817719,0.14031345148881277
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.13238951563835144,0.02904421091079712,0.10366391390562057,0.20881296694278717,0.1719612181186676,0.03417007252573967,0.10634628683328629,0.30117204785346985,0.1602727770805359,0.017921846359968185,0.0963437557220459,0.2899022400379181,0.1548745036125183
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.1360805779695511,0.03384455293416977,0.10318223387002945,0.21616478264331818,0.13057857751846313,0.03343653678894043,0.07513993233442307,0.23085202276706696,0.1485299915075302,0.03451983258128166,0.08601593226194382,0.2636641561985016,0.13839638233184814
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.14961832761764526,0.043012361973524094,0.09141364693641663,0.257025808095932,0.1896255910396576,0.048551760613918304,0.12247771769762039,0.3218844532966614,0.17985880374908447,0.034053247421979904,0.08385689556598663,0.3431556522846222,0.17303424080212912
seg-only,0,"(1.5, 8.0, 0.3, -0.3)",0.143809974193573,0.0215364508330822,0.11950676888227463,0.2245471328496933,0.12102656811475754,0.033318500965833664,0.09576752781867981,0.18676626682281494,0.1286010444164276,0.03751365467905998,0.10565125197172165,0.1935911923646927,0.13114586224158606
