method,seed,k_n,config,precision_sigma_L,precision_sigma_R,precision_sigma_W,pos_jitter,bias_sigma_L,bias_sigma_R,bias_sigma_W,ler_mae,lwr_mae,edge_mae
full,1,5.443049218649101,"(1.5, 20.0, 0.7, 0.3)",0.052895866334438324,0.09301677346229553,0.09030421823263168,0.49710971117019653,0.01868259906768799,0.06469917297363281,0.04089498519897461,0.06395076215267181,0.07420502603054047,0.5221868753433228
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.10479298233985901,0.14090122282505035,0.12364710122346878,0.5591611266136169,0.02040088176727295,0.053942084312438965,0.13910138607025146,0.08852717280387878,0.14076067507266998,0.5659353733062744
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.0680149644613266,0.09387598931789398,0.11462035030126572,0.5285488069057465,0.011760592460632324,0.027556896209716797,0.07891833782196045,0.0608057975769043,0.09727783501148224,0.5590988993644714
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.07629343122243881,0.10843253135681152,0.1330365389585495,0.5851500630378723,0.12944281101226807,0.04110872745513916,0.17663192749023438,0.10308323800563812,0.17707419395446777,0.5776664614677429
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.3)",0.09648649394512177,0.0896744430065155,0.10031309723854065,0.5470361709594727,0.056162357330322266,0.024687528610229492,0.09142160415649414,0.06834864616394043,0.10381826758384705,0.5328415334224701
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.3465828001499176,0.09273622184991837,0.2520430386066437,0.7925955057144165,0.47636616230010986,0.1406114101409912,0.5130374431610107,0.3084888681769371,0.5130375623703003,0.6906908452510834
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.12341678142547607,0.17647475004196167,0.15869933366775513,0.7917905449867249,0.37852585315704346,0.21194124221801758,0.5058027505874634,0.2952335700392723,0.5058026909828186,0.712134599685669
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.20506004989147186,0.12400282919406891,0.19872941076755524,0.7696215510368347,0.2646369934082031,0.2206505537033081,0.3459789752960205,0.24768248945474625,0.3509627878665924,0.6775145530700684
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.3)",0.15983779728412628,0.24159835278987885,0.15815173089504242,0.7798654139041901,0.27845633029937744,0.30364274978637695,0.5610964298248291,0.291049599647522,0.5610965490341187,0.6885745227336884
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.1083802878856659,0.03959636762738228,0.09777374565601349,0.47145770490169525,0.03221559524536133,0.008424043655395508,0.1529003381729126,0.0548427551984787,0.15290044248104095,0.5223371386528015
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.044847339391708374,0.031074602156877518,0.06246303766965866,0.4533492922782898,0.028331756591796875,0.011296272277832031,0.07007372379302979,0.03165467828512192,0.08068719506263733,0.4982113242149353
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.03454848378896713,0.0404704250395298,0.07494575530290604,0.44411228597164154,0.018468499183654785,0.04245007038116455,0.1017158031463623,0.04191521555185318,0.10171572864055634,0.48639652132987976
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, 0.6)",0.05571146309375763,0.1207129955291748,0.08773680031299591,0.44212138652801514,0.0019686222076416016,0.03471529483795166,0.07884764671325684,0.05329803377389908,0.08526140451431274,0.5085816979408264
full,1,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.07228005677461624,0.039493266493082047,0.06761785596609116,0.47708113491535187,0.04459571838378906,0.01925194263458252,0.1299145221710205,0.043938688933849335,0.12991449236869812,0.5042226165533066
full,1,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.06578561663627625,0.06755031645298004,0.11726243793964386,0.4930690973997116,0.06457722187042236,0.01747298240661621,0.10642004013061523,0.06422875821590424,0.1282048374414444,0.5165036469697952
full,1,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.07096842676401138,0.03575168922543526,0.11699727922677994,0.49010248482227325,0.020633339881896973,0.01729881763458252,0.1904151439666748,0.03682737052440643,0.19041523337364197,0.5179334282875061
full,1,5.443049218649101,"(1.5, 20.0, 0.7, 0.6)",0.07401450723409653,0.09560838341712952,0.08924542367458344,0.48156221210956573,0.01148998737335205,0.02125990390777588,0.1273508071899414,0.0662766695022583,0.12735077738761902,0.5267651677131653
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.043161094188690186,0.15168775618076324,0.1799524426460266,0.5728323459625244,0.08835649490356445,0.10710597038269043,0.3099222183227539,0.10399477183818817,0.3099221885204315,0.5475470721721649
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.09496913105249405,0.08645278215408325,0.12146588414907455,0.571984738111496,0.036243319511413574,0.08887076377868652,0.2665221691131592,0.08293210715055466,0.2665221095085144,0.5590699911117554
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.07589685171842575,0.11671405285596848,0.14438924193382263,0.5700771808624268,0.08749306201934814,0.017028450965881348,0.23846673965454102,0.08941198140382767,0.2384667545557022,0.5875794887542725
full,1,10.886098437298202,"(1.5, 20.0, 0.7, 0.6)",0.08052395284175873,0.12442494928836823,0.1523609310388565,0.5570408701896667,0.05233359336853027,0.0732649564743042,0.23785912990570068,0.08371830731630325,0.23785920441150665,0.5672624409198761
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.17323200404644012,0.18863274157047272,0.22436834871768951,0.8074919581413269,0.2591712474822998,0.34644973278045654,0.7701365947723389,0.30384325981140137,0.7701364755630493,0.7012370526790619
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.13055023550987244,0.2125694900751114,0.20928670465946198,0.7432760298252106,0.21180737018585205,0.2685530185699463,0.5073246955871582,0.242438443005085,0.5073246359825134,0.6552479267120361
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.1178821474313736,0.14942099153995514,0.12123723328113556,0.8057348728179932,0.3613779544830322,0.25762009620666504,0.7533044815063477,0.3144140839576721,0.7533044815063477,0.6916461884975433
full,1,21.772196874596403,"(1.5, 20.0, 0.7, 0.6)",0.19541464745998383,0.21845251321792603,0.31153368949890137,0.7875017821788788,0.31683433055877686,0.28971052169799805,0.714525580406189,0.30327241122722626,0.714525580406189,0.6866604685783386
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.05728161707520485,0.043093446642160416,0.0448838509619236,0.46173417568206787,0.004744529724121094,0.009839057922363281,0.01713871955871582,0.04045878350734711,0.03738722205162048,0.48658034205436707
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.0583944246172905,0.034575454890728,0.06832146644592285,0.44499190151691437,0.0012040138244628906,0.003190159797668457,0.026363372802734375,0.03174479305744171,0.061237722635269165,0.49198439717292786
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.051776040345430374,0.05916297435760498,0.06586089730262756,0.4589770436286926,0.007450699806213379,0.006217241287231445,0.019770145416259766,0.04233109951019287,0.05673050880432129,0.5109548568725586
full,1,2.7215246093245504,"(1.5, 20.0, 0.7, -0.3)",0.07177787274122238,0.13074974715709686,0.10875508934259415,0.47676387429237366,0.053957462310791016,0.048740506172180176,0.08383846282958984,0.08598240464925766,0.12218737602233887,0.5239473879337311
full,1,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.04413061589002609,0.06484465301036835,0.05692055821418762,0.47380638122558594,0.03428471088409424,0.03029334545135498,0.06506657600402832,0.05358532816171646,0.06506654620170593,0.5163470059633255
full,1,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.09990881383419037,0.07983119040727615,0.10977867245674133,0.5023550093173981,0.05539143085479736,0.013270258903503418,0.002826213836669922,0.07735338807106018,0.08840209245681763,0.5319913923740387
full,1,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.08332236856222153,0.0373217910528183,0.027510812506079674,0.508018970489502,0.04129528999328613,0.011891007423400879,0.0049779415130615234,0.04444791376590729,0.020719319581985474,0.5269531607627869
full,1,5.443049218649101,"(1.5, 20.0, 0.7, -0.3)",0.034937113523483276,0.0624210461974144,0.0654146671295166,0.48282620310783386,0.046219706535339355,0.025526881217956543,0.04451894760131836,0.049567580223083496,0.06269675493240356,0.5168150365352631
full,1,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.1101895347237587,0.09021332859992981,0.09671401977539062,0.5913397073745728,0.15622544288635254,0.047411561012268066,0.09947729110717773,0.1111721619963646,0.11521109938621521,0.5774527192115784
full,1,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.03823685273528099,0.06854680925607681,0.07312115281820297,0.5743935704231262,0.037570834159851074,0.05133330821990967,0.010264158248901367,0.05469844490289688,0.05496320128440857,0.5658550560474396
full,1,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.2064475119113922,0.11604249477386475,0.14917775988578796,0.5777368545532227,0.10781216621398926,0.08820486068725586,0.07033157348632812,0.1164005845785141,0.12429386377334595,0.5534322559833527
full,1,10.886098437298202,"(1.5, 20.0, 0.7, -0.3)",0.21071076393127441,0.16764189302921295,0.2694481313228607,0.5758669376373291,0.13243436813354492,0.06015217304229736,0.10393428802490234,0.13140369951725006,0.16306042671203613,0.561932235956192
full,1,21.772196874596403,"(1.5, 20.0, 0.7, -0.3)",0.1753702163696289,0.22908411920070648,0.157052144408226,0.7816976606845856,0.3174862861633301,0.3188689947128296,0.43912458419799805,0.31817764043807983,0.4391244351863861,0.6973031461238861
full,1,21.772196874596403,"(1.5, 20.0, 0.7, -0.3)",0.16755354404449463,0.25298818945884705,0.16930894553661346,0.7945660054683685,0.25228846073150635,0.34228384494781494,0.3704237937927246,0.29728609323501587,0.37042373418807983,0.6824924349784851
full,1,21.772196874596403,"(1.5, 20.0, 0.7, -0.3)",0.14558003842830658,0.16905884444713593,0.19854839146137238,0.7545885741710663,0.12909233570098877,0.26023590564727783,0.2071094512939453,0.19796273112297058,0.20799395442008972,0.6871460676193237
full,1,21.772196874596403,"(1.5, 20.0, 0.7, -0.3)",0.17407359182834625,0.13208147883415222,0.14493073523044586,0.741156280040741,0.310427188873291,0.14585745334625244,0.2685577869415283,0.2295699417591095,0.26855766773223877,0.6752347350120544
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.0)",0.07474658638238907,0.13016149401664734,0.11124028265476227,0.658605694770813,0.36484432220458984,0.5341575145721436,0.6456913948059082,0.44950102269649506,0.6456913948059082,1.6403738260269165
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.0)",0.0895179957151413,0.21636925637722015,0.199671670794487,0.7064554989337921,0.37839818000793457,0.562244176864624,0.7194192409515381,0.4703212231397629,0.7194191813468933,1.6638075709342957
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.0)",0.15612325072288513,0.1869487464427948,0.16399505734443665,0.67530557513237,0.48433971405029297,0.4833223819732666,0.8175914287567139,0.48383110761642456,0.8175914287567139,1.6490552425384521
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.0)",0.11179360002279282,0.1964404284954071,0.11738522350788116,0.7010065913200378,0.29930853843688965,0.4029841423034668,0.5622096061706543,0.351146399974823,0.5622094869613647,1.7730916738510132
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.0)",0.13691246509552002,0.17121291160583496,0.16376064717769623,0.7788495719432831,0.2958557605743408,0.3641083240509033,0.49784016609191895,0.3322892487049103,0.497840017080307,1.7063685059547424
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.0)",0.1795687973499298,0.06887408345937729,0.13029569387435913,0.7696620225906372,0.229217529296875,0.4938068389892578,0.5750327110290527,0.3654624968767166,0.5750328302383423,1.7115840911865234
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.0)",0.13135159015655518,0.13062931597232819,0.16267485916614532,0.7351662814617157,0.16816210746765137,0.3301069736480713,0.3293750286102295,0.2518032044172287,0.32937490940093994,1.6636448502540588
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.0)",0.12614218890666962,0.13156190514564514,0.15628229081630707,0.6613534986972809,0.4400339126586914,0.6157321929931641,0.574134349822998,0.5278830975294113,0.5741344690322876,1.6192145347595215
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.0)",0.1812615990638733,0.13067738711833954,0.2035692036151886,0.901180773973465,0.19701099395751953,0.3064143657684326,0.2805013656616211,0.25171273946762085,0.2978474199771881,1.7197037935256958
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.0)",0.05431138351559639,0.15578582882881165,0.14957034587860107,0.8061825335025787,0.40258002281188965,0.46514105796813965,0.6160445213317871,0.433860644698143,0.6160446405410767,1.6935218572616577
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.0)",0.1824328750371933,0.20300470292568207,0.13672538101673126,0.8257151544094086,0.2917473316192627,0.42718958854675293,0.4647030830383301,0.35946838557720184,0.4647029638290405,1.6829240918159485
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.0)",0.18604181706905365,0.12653526663780212,0.1616859883069992,0.8709388673305511,0.17181921005249023,0.3554055690765381,0.3285846710205078,0.267388716340065,0.3285846710205078,1.7202642560005188
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.0)",0.19852106273174286,0.2003537118434906,0.1952802985906601,1.1920064687728882,0.011695623397827148,0.022272586822509766,0.016353607177734375,0.16310040652751923,0.1537315547466278,1.8538395762443542
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.0)",0.2241446077823639,0.35261058807373047,0.31652161478996277,1.1498813033103943,0.09478592872619629,0.011131048202514648,0.1852431297302246,0.2371874302625656,0.31122514605522156,1.8147503733634949
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.0)",0.222169890999794,0.1544262021780014,0.19177071750164032,1.05867999792099,0.05552935600280762,0.2813417911529541,0.09352302551269531,0.24435806274414062,0.1731199324131012,1.7931001782417297
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.0)",0.12696059048175812,0.17065082490444183,0.19883498549461365,1.0726542472839355,0.010333061218261719,0.15423965454101562,0.15975141525268555,0.13951438665390015,0.19475945830345154,1.823435664176941
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.3)",0.20568504929542542,0.11912839114665985,0.19565972685813904,0.7245810329914093,0.46405029296875,0.45171594619750977,0.26360511779785156,0.4578830748796463,0.27288147807121277,1.6549769639968872
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.3)",0.11052103340625763,0.11509004235267639,0.17754212021827698,0.7011925280094147,0.36786532402038574,0.5629482269287109,0.574211597442627,0.4654066264629364,0.5742117166519165,1.7028011083602905
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.3)",0.16082638502120972,0.06292764097452164,0.10895287245512009,0.6899381279945374,0.41281580924987793,0.3819289207458496,0.29568052291870117,0.39737243950366974,0.2956806421279907,1.6488240957260132
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.3)",0.10333427786827087,0.1504521667957306,0.1836090087890625,0.6524681448936462,0.40735745429992676,0.5666170120239258,0.47136926651000977,0.4869872033596039,0.4713693857192993,1.6831992864608765
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.3)",0.06752822548151016,0.15021800994873047,0.18334358930587769,0.7401622533798218,0.36669063568115234,0.4630851745605469,0.38271474838256836,0.41488780081272125,0.38271474838256836,1.6860163807868958
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.3)",0.13864341378211975,0.17715054750442505,0.23619553446769714,0.7546264827251434,0.6018435955047607,0.34671521186828613,0.41705918312072754,0.47427934408187866,0.417059063911438,1.6947216987609863
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.3)",0.13307808339595795,0.2378745675086975,0.13215236365795135,0.7890221774578094,0.09914875030517578,0.4153296947479248,0.18668413162231445,0.28469011187553406,0.18668419122695923,1.710427463054657
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.3)",0.13087785243988037,0.13804087042808533,0.2084849774837494,0.6768185794353485,0.5333447456359863,0.6680567264556885,0.4734923839569092,0.6007006466388702,0.47349247336387634,1.617789387702942
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.3)",0.2050877809524536,0.18516211211681366,0.15101934969425201,0.8043966591358185,0.2959167957305908,0.4035487174987793,0.395496129989624,0.3497328758239746,0.3954962193965912,1.6194642186164856
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.3)",0.24477845430374146,0.19322066009044647,0.21457020938396454,0.8667700588703156,0.263594388961792,0.5991964340209961,0.5043573379516602,0.4598656892776489,0.5043572187423706,1.7206623554229736
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.3)",0.16512823104858398,0.2371881753206253,0.2151157408952713,0.7660567164421082,0.5506608486175537,0.4016432762145996,0.4620654582977295,0.4761520028114319,0.46206551790237427,1.6840431690216064
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.3)",0.20664983987808228,0.17097601294517517,0.1565038114786148,0.8956772089004517,0.229766845703125,0.04286766052246094,0.10941410064697266,0.18783748149871826,0.16544771194458008,1.7129213213920593
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.3)",0.30050304532051086,0.1815473884344101,0.2708117961883545,1.186532199382782,0.11538982391357422,0.29918766021728516,0.17856550216674805,0.2783537954092026,0.2608797252178192,1.8582832217216492
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.3)",0.23867960274219513,0.2371828407049179,0.21975785493850708,1.0897351503372192,0.018492460250854492,0.35224223136901855,0.11844682693481445,0.2579985111951828,0.14747336506843567,1.8299787044525146
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.3)",0.32267460227012634,0.27906322479248047,0.33355364203453064,1.1601955890655518,0.13341760635375977,0.06161904335021973,0.14914417266845703,0.2522657662630081,0.2884490489959717,1.7844916582107544
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.3)",0.2400386929512024,0.3293515741825104,0.22955884039402008,1.1303235292434692,0.29242610931396484,0.0788881778717041,0.0785670280456543,0.2794560343027115,0.18695244193077087,1.859898567199707
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.6)",0.17103712260723114,0.11575686186552048,0.2296227365732193,0.6803071200847626,0.3182499408721924,0.6302042007446289,0.13695716857910156,0.47422704100608826,0.2308385968208313,1.6068701148033142
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.6)",0.12633666396141052,0.12511895596981049,0.09946152567863464,0.6853800714015961,0.28168702125549316,0.5160458087921143,0.09424662590026855,0.3988664448261261,0.10233649611473083,1.6885445713996887
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.6)",0.15453624725341797,0.1750219464302063,0.20664502680301666,0.7149836122989655,0.2865417003631592,0.422898530960083,0.06268310546875,0.3547201007604599,0.1629813313484192,1.6861063241958618
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, 0.6)",0.12711021304130554,0.09343155473470688,0.11306311935186386,0.6989047825336456,0.4982271194458008,0.5668666362762451,0.23119068145751953,0.5325469076633453,0.23119062185287476,1.6192952990531921
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.6)",0.07399718463420868,0.23897503316402435,0.2210317999124527,0.7664376497268677,0.2885253429412842,0.2377490997314453,0.19887161254882812,0.2936374396085739,0.22878748178482056,1.7322444319725037
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.6)",0.11038737744092941,0.12081871926784515,0.09464003890752792,0.6760601997375488,0.3452582359313965,0.5442466735839844,0.16839027404785156,0.44475238025188446,0.168390154838562,1.6573920845985413
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.6)",0.1780422180891037,0.08105407655239105,0.1668401062488556,0.7289815843105316,0.27854394912719727,0.46097421646118164,0.13504552841186523,0.37225279211997986,0.16570794582366943,1.668471097946167
full,1,5.443049218649101,"(3.0, 8.0, 0.3, 0.6)",0.2272046059370041,0.11934643238782883,0.20410658419132233,0.6839836835861206,0.38631749153137207,0.41678476333618164,0.09002351760864258,0.40155118703842163,0.1948164403438568,1.5734698176383972
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.6)",0.15474992990493774,0.16085435450077057,0.2425139993429184,0.9556224644184113,0.13264894485473633,0.35286593437194824,0.4161660671234131,0.2572242468595505,0.41616618633270264,1.8177043199539185
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.6)",0.18507404625415802,0.2072904109954834,0.24930869042873383,0.8118361830711365,0.3655064105987549,0.23033785820007324,0.09481096267700195,0.3206089437007904,0.2249385118484497,1.6617295742034912
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.6)",0.17241545021533966,0.23232702910900116,0.2680250108242035,0.7894041836261749,0.3000209331512451,0.5331153869628906,0.16265630722045898,0.4165682792663574,0.21764421463012695,1.6519254446029663
full,1,10.886098437298202,"(3.0, 8.0, 0.3, 0.6)",0.32736244797706604,0.1799328476190567,0.3529404103755951,0.8318944573402405,0.19702982902526855,0.43636322021484375,0.0909583568572998,0.3708637207746506,0.24428051710128784,1.6809529066085815
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.6)",0.13982471823692322,0.20758995413780212,0.23903456330299377,1.2074363827705383,0.04035067558288574,0.06849837303161621,0.5218255519866943,0.146307110786438,0.5218254327774048,1.8053629398345947
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.6)",0.1913442760705948,0.18915246427059174,0.2300914227962494,1.1212999820709229,0.0671694278717041,0.2214510440826416,0.5084748268127441,0.18725848197937012,0.5084750652313232,1.8457499742507935
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.6)",0.16444624960422516,0.25824081897735596,0.33470863103866577,1.0644959807395935,0.13433194160461426,0.22162961959838867,0.31934547424316406,0.2286539226770401,0.3254911005496979,1.8026577830314636
full,1,21.772196874596403,"(3.0, 8.0, 0.3, 0.6)",0.26907065510749817,0.29541900753974915,0.4157913327217102,1.2750795483589172,0.12848281860351562,0.4141991138458252,0.908743143081665,0.3511353135108948,0.9087430238723755,1.951726496219635
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, -0.3)",0.18545271456241608,0.08937834203243256,0.19586941599845886,0.6963745951652527,0.40840888023376465,0.6268799304962158,1.1023452281951904,0.5176444798707962,1.1023449897766113,1.7231782674789429
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, -0.3)",0.1432480365037918,0.09106730669736862,0.15969544649124146,0.6975507438182831,0.269209623336792,0.5750911235809326,0.8022027015686035,0.4221504181623459,0.8022029399871826,1.6337008476257324
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, -0.3)",0.09492076188325882,0.10495449602603912,0.09745980054140091,0.705446183681488,0.3634164333343506,0.27311038970947266,0.5828108787536621,0.31826329231262207,0.5828105807304382,1.6459941864013672
full,1,2.7215246093245504,"(3.0, 8.0, 0.3, -0.3)",0.14148898422718048,0.1598009467124939,0.21357527375221252,0.6712962090969086,0.3385279178619385,0.6306984424591064,0.8215641975402832,0.48461325466632843,0.8215641975402832,1.6667826771736145
full,1,5.443049218649101,"(3.0, 8.0, 0.3, -0.3)",0.18870627880096436,0.09215051680803299,0.14392173290252686,0.7342039346694946,0.30936694145202637,0.29567956924438477,0.5744242668151855,0.302523210644722,0.5744239687919617,1.6930320858955383
full,1,5.443049218649101,"(3.0, 8.0, 0.3, -0.3)",0.139618918299675,0.19027435779571533,0.186101496219635,0.7312203049659729,0.5694212913513184,0.37154507637023926,1.0051453113555908,0.4704831391572952,1.0051453113555908,1.683382272720337
full,1,5.443049218649101,"(3.0, 8.0, 0.3, -0.3)",0.06324660778045654,0.14207512140274048,0.10029415041208267,0.7140166163444519,0.15342116355895996,0.4674539566040039,0.4958634376525879,0.31043751537799835,0.49586373567581177,1.7107632160186768
full,1,5.443049218649101,"(3.0, 8.0, 0.3, -0.3)",0.125590980052948,0.13273541629314423,0.209454745054245,0.7778326570987701,0.27510881423950195,0.3845210075378418,0.7785191535949707,0.3298149108886719,0.7785191535949707,1.7140941619873047
full,1,10.886098437298202,"(3.0, 8.0, 0.3, -0.3)",0.2276557832956314,0.15845508873462677,0.22281980514526367,0.9046542644500732,0.15689611434936523,0.4188086986541748,0.5417428016662598,0.33223074674606323,0.541743278503418,1.6632499694824219
full,1,10.886098437298202,"(3.0, 8.0, 0.3, -0.3)",0.17598548531532288,0.10990434885025024,0.20731405913829803,0.7869081795215607,0.15281248092651367,0.5722875595092773,0.6937360763549805,0.36979275941848755,0.6937358975410461,1.7100316882133484
full,1,10.886098437298202,"(3.0, 8.0, 0.3, -0.3)",0.2083931714296341,0.12338791787624359,0.23197244107723236,0.8496796786785126,0.3004486560821533,0.2146291732788086,0.6108169555664062,0.2600672245025635,0.6108168959617615,1.6739079356193542
full,1,10.886098437298202,"(3.0, 8.0, 0.3, -0.3)",0.17030461132526398,0.1263190507888794,0.18447184562683105,0.8114921450614929,0.27729153633117676,0.6718437671661377,0.938385009765625,0.4745676815509796,0.9383849501609802,1.7361210584640503
full,1,21.772196874596403,"(3.0, 8.0, 0.3, -0.3)",0.26066696643829346,0.16885986924171448,0.3433106541633606,1.2194566130638123,0.05218005180358887,0.01719045639038086,0.33440446853637695,0.1535557508468628,0.44170570373535156,1.8519991040229797
full,1,21.772196874596403,"(3.0, 8.0, 0.3, -0.3)",0.23623144626617432,0.19923235476016998,0.21772968769073486,1.1661209464073181,0.2010021209716797,0.19527029991149902,0.14001226425170898,0.23818136751651764,0.17613953351974487,1.846825897693634
full,1,21.772196874596403,"(3.0, 8.0, 0.3, -0.3)",0.3052140474319458,0.23875050246715546,0.29287615418434143,1.1635579466819763,0.02904057502746582,0.1925208568572998,0.41089582443237305,0.25245173275470734,0.44224312901496887,1.820786476135254
full,1,21.772196874596403,"(3.0, 8.0, 0.3, -0.3)",0.28308314085006714,0.23544397950172424,0.2067004144191742,1.1706597805023193,0.01340627670288086,0.05885195732116699,0.27449798583984375,0.1826971471309662,0.2787337899208069,1.820672869682312
full,1,2.7215246093245504,"(3.0, 8.0, 0.7, 0.0)",0.13669051229953766,0.1645442247390747,0.17819161713123322,0.6901796758174896,0.009552478790283203,0.009407520294189453,0.09250760078430176,0.11070315539836884,0.15639758110046387,1.2580182552337646
full,1,2.7215246093245504,"(3.0, 8.0, 0.7, 0.0)",0.17396226525306702,0.08328848332166672,0.11998941004276276,0.6892592310905457,0.11079001426696777,0.23231840133666992,0.3062324523925781,0.19517025351524353,0.30623236298561096,1.25633704662323
full,1,2.7215246093245504,"(3.0, 8.0, 0.7, 0.0)",0.13688597083091736,0.09306143969297409,0.1817486584186554,0.6623753309249878,0.01706838607788086,0.18163156509399414,0.13721036911010742,0.14492784440517426,0.18350720405578613,1.2275060415267944
full,1,2.7215246093245504,"(3.0, 8.0, 0.7, 0.0)",0.08017490804195404,0.18800199031829834,0.17526081204414368,0.6541825830936432,0.08370542526245117,0.1491987705230713,0.0969233512878418,0.15357202291488647,0.16175588965415955,1.2028867602348328
full,1,5.443049218649101,"(3.0, 8.0, 0.7, 0.0)",0.15758974850177765,0.12978163361549377,0.0823708102107048,0.7445244789123535,0.13367080688476562,0.0622096061706543,0.13411903381347656,0.14458385109901428,0.13414573669433594,1.2908135652542114
full,1,5.443049218649101,"(3.0, 8.0, 0.7, 0.0)",0.16438156366348267,0.13322564959526062,0.11249752342700958,0.7430170178413391,0.00023174285888671875,0.1427929401397705,0.12416410446166992,0.1242784708738327,0.15358597040176392,1.2559695839881897
full,1,5.443049218649101,"(3.0, 8.0, 0.7, 0.0)",0.14569367468357086,0.12092699110507965,0.11924142390489578,0.7575643062591553,0.030791282653808594,0.13104987144470215,0.1706829071044922,0.12510788440704346,0.17068302631378174,1.2477670907974243
