method,edge_mae,ler_mae,lwr_mae
Classical: Threshold + sub-pixel,0.1871723272084571,0.008763428310275878,0.012408589487156396
Classical: Threshold + sub-pixel,0.19803256349693904,0.009727064617948478,0.03243066086187962
Classical: Threshold + sub-pixel,0.19006288891034673,0.02136523183771899,0.02442785779484935
Classical: Threshold + sub-pixel,0.19789213103721492,0.011758748725221868,0.03251260933899913
Classical: Threshold + sub-pixel,0.20043093605105172,0.02574394213487685,0.01643868210059951
Classical: Threshold + sub-pixel,0.19601215401041638,0.018751360480410595,0.07055613661292126
Classical: Threshold + sub-pixel,0.18954364459151785,0.00358199196025899,0.0032097714082275353
Classical: Threshold + sub-pixel,0.1945612661849164,0.009029951045092188,0.022447234938346217
Classical: Threshold + sub-pixel,0.4251725747834615,0.15103313923267825,0.21861698708389854
Classical: Threshold + sub-pixel,0.41986431786630596,0.17022651119554677,0.24547020050413204
Classical: Threshold + sub-pixel,0.43038496955451366,0.18757610559312465,0.26596673826458783
Classical: Threshold + sub-pixel,0.41683065796224605,0.18164167325749925,0.247468441343901
Classical: Threshold + sub-pixel,0.4182729275385974,0.16174100641461986,0.23850624967133616
Classical: Threshold + sub-pixel,0.4308179843557956,0.17039916361072605,0.24611893164604393
Classical: Threshold + sub-pixel,0.44168168584439005,0.17224065653826526,0.27026530606126276
Classical: Threshold + sub-pixel,0.4311254304984452,0.16649653686739585,0.21551056560448512
Classical: Threshold + sub-pixel,0.4182408991783117,0.16768230236742587,0.2240405790855382
Classical: Threshold + sub-pixel,0.43371570725264064,0.1614989721945117,0.23612221705248526
Classical: Threshold + sub-pixel,0.42591455122017485,0.17485735113006218,0.21890498168073957
Classical: Threshold + sub-pixel,0.41683449263546624,0.1554085595476391,0.2072972490621341
Classical: Threshold + sub-pixel,0.4426164770569979,0.20016029748534692,0.2804355668377543
Classical: Threshold + sub-pixel,0.4378081953357432,0.17797264464524298,0.22099928939724744
Classical: Threshold + sub-pixel,0.4398820410273073,0.1641755067245798,0.2514246189065723
Classical: Threshold + sub-pixel,0.46422977387881026,0.186738779456741,0.26779033304920397
Classical: Threshold + sub-pixel,0.4428960240372257,0.17456924212874636,0.2571836060268886
Classical: Threshold + sub-pixel,0.45071309254194913,0.16354392546743957,0.24030737140670233
Classical: Threshold + sub-pixel,0.44961362277707867,0.15485923236242227,0.2643880521175572
Classical: Threshold + sub-pixel,0.4484329136969409,0.16256818238979398,0.242078149831217
Classical: Threshold + sub-pixel,0.43687560695567224,0.16535355268942742,0.09433342981852233
Classical: Threshold + sub-pixel,0.4137096777304736,0.18039906479564904,0.1534966966105138
Classical: Threshold + sub-pixel,0.4291986346944024,0.1700764135120192,0.15266646213344437
Classical: Threshold + sub-pixel,0.41311160946324177,0.14866906237165045,0.16297260915582257
Classical: Threshold + sub-pixel,0.4165030581469342,0.1604490687879585,0.16040156730828148
Classical: Threshold + sub-pixel,0.4457015147331882,0.22969172468187637,0.14293845951653417
Classical: Threshold + sub-pixel,0.4393970915226803,0.17696294995622952,0.1112642458329054
Classical: Threshold + sub-pixel,0.4319361574257412,0.17482021376600998,0.13667230206616665
Classical: Threshold + sub-pixel,0.4409239439152369,0.15049212686095825,0.09953600269184282
Classical: Threshold + sub-pixel,0.4228093061816398,0.1597608310651839,0.15276070542011544
Classical: Threshold + sub-pixel,0.429777133491378,0.16529440514877192,0.16303435968492375
Classical: Threshold + sub-pixel,0.42387256188696126,0.15862085284959893,0.13234841739552028
Classical: Threshold + sub-pixel,0.42595434635935153,0.192052791841818,0.14369564155550751
Classical: Threshold + sub-pixel,0.44758562983016303,0.14568991088206462,0.07409304960304519
Classical: Threshold + sub-pixel,0.44021835494748773,0.18533284239261127,0.11496181351411483
Classical: Threshold + sub-pixel,0.45267225104860087,0.14910674318695194,0.15014477416674454
Classical: Threshold + sub-pixel,0.4471204131615454,0.16277429371497298,0.11600397526381956
Classical: Threshold + sub-pixel,0.460043971047457,0.18976608419484586,0.15664489705422957
Classical: Threshold + sub-pixel,0.4490195574895657,0.20283385582137026,0.1538368034020401
Classical: Threshold + sub-pixel,0.46374931640676975,0.1909516924486474,0.1409021137206934
Classical: Threshold + sub-pixel,0.2419299225073829,0.041117309048046335,0.08514278598092373
Classical: Threshold + sub-pixel,0.2585904259759623,0.07117597325135305,0.1114419481922937
Classical: Threshold + sub-pixel,0.253308594052398,0.043784033249460785,0.06512476205631934
Classical: Threshold + sub-pixel,0.2588094183494903,0.05157343020905669,0.10449974948623186
