detector,localization,k_n,edge_mae,ler_mae,lwr_mae
canny,sub-pixel,5.443049218649101,1.5318284794388184,0.20350046447072245,0.02566312159570905
threshold,pixel,5.443049218649101,1.3504490244256797,0.2770287502009853,0.5136995527741923
threshold,sub-pixel,5.443049218649101,1.347499493400409,0.29249058536759254,0.5293929094555943
canny,pixel,5.443049218649101,1.4844781862234695,0.35158893483088804,0.5814197167085651
canny,sub-pixel,5.443049218649101,1.442983064453848,0.2623554817308269,0.4489790417344497
threshold,pixel,5.443049218649101,1.2943524394071586,0.28460284823430504,0.3043554627358249
threshold,sub-pixel,5.443049218649101,1.2883484348711414,0.3186154990953729,0.33019578730191124
canny,pixel,5.443049218649101,1.456222790801233,0.38529422229864474,0.32490523824555173
canny,sub-pixel,5.443049218649101,1.4096918261674247,0.28658851829779275,0.2305770896382815
threshold,pixel,5.443049218649101,1.3472525875665258,0.2984718833807014,0.3612635790762364
threshold,sub-pixel,5.443049218649101,1.3701137215707422,0.31131329382600714,0.36918784207133415
canny,pixel,5.443049218649101,1.5077613918513164,0.337635418836161,0.36326050648279096
canny,sub-pixel,5.443049218649101,1.510518184135919,0.2648489794987624,0.25567279886547056
threshold,pixel,5.443049218649101,1.4076720465337043,0.23470977964277306,0.21129603606913716
threshold,sub-pixel,5.443049218649101,1.400513989107874,0.2621094593344093,0.2502894086203913
canny,pixel,5.443049218649101,1.5249905277219378,0.2827328493335255,0.20853478176174223
canny,sub-pixel,5.443049218649101,1.515035568560832,0.1896313279144789,0.12576055000958486
threshold,pixel,5.443049218649101,1.3724669251446955,0.2895214858020957,0.23677955389904382
threshold,sub-pixel,5.443049218649101,1.375725670313045,0.30777193447500406,0.2887997444842456
canny,pixel,5.443049218649101,1.5503588028751345,0.33244147301681215,0.21676704896889687
canny,sub-pixel,5.443049218649101,1.4913459059158605,0.25520734439254156,0.10253572169184677
threshold,pixel,5.443049218649101,1.3452991431791932,0.3187998065242019,0.35952358406215734
threshold,sub-pixel,5.443049218649101,1.3537644200650023,0.34255441980561174,0.38038908691649054
canny,pixel,5.443049218649101,1.4667690147266725,0.4081192640666633,0.49845972746681144
canny,sub-pixel,5.443049218649101,1.4503644216509686,0.31327513499602033,0.3575422686353482
threshold,pixel,5.443049218649101,1.3833506838799885,0.2349138770727609,0.26885588471956834
threshold,sub-pixel,5.443049218649101,1.4033109132110368,0.23445161508902068,0.2831490333527935
canny,pixel,5.443049218649101,1.5053973758377848,0.35830126816676433,0.5479964143655118
canny,sub-pixel,5.443049218649101,1.4535715034885561,0.29207166083739,0.4477069700467795
threshold,pixel,5.443049218649101,1.4005640046525918,0.28614840380792517,0.3905663979221541
threshold,sub-pixel,5.443049218649101,1.3986569746938566,0.3033555966277892,0.4043388429671526
canny,pixel,5.443049218649101,1.5053022294210399,0.31695902573400336,0.48039682017754215
canny,sub-pixel,5.443049218649101,1.4817934152574233,0.2607189150188549,0.4302998386331287
threshold,pixel,5.443049218649101,1.327163811525174,0.23262291180370154,0.15819131086097782
threshold,sub-pixel,5.443049218649101,1.3207309032880081,0.24449285074738025,0.15607698797003056
canny,pixel,5.443049218649101,1.524998679252548,0.33076532373314804,0.3243317264735699
canny,sub-pixel,5.443049218649101,1.4558369386757883,0.25522699603231436,0.23613211941558832
threshold,pixel,5.443049218649101,1.3541956475750216,0.30681429849488373,0.685568231640568
threshold,sub-pixel,5.443049218649101,1.348277497984783,0.3305926931410059,0.7342070029675378
canny,pixel,5.443049218649101,1.5035475395017093,0.33784043888276016,0.7713591971397757
canny,sub-pixel,5.443049218649101,1.4687339375475483,0.2615488362543207,0.6703128482248986
threshold,pixel,5.443049218649101,1.3596093833575191,0.1965832989142573,0.39097985199722296
threshold,sub-pixel,5.443049218649101,1.3676087424307444,0.22570752469544797,0.43206961302271996
canny,pixel,5.443049218649101,1.498113694320716,0.38692051904662017,0.5063062869087223
canny,sub-pixel,5.443049218649101,1.4631737633932265,0.29213634731974736,0.37198356855174297
threshold,pixel,5.443049218649101,1.3555180789302754,0.2943261084538342,0.41902814089202023
threshold,sub-pixel,5.443049218649101,1.3531433379714115,0.320570604134522,0.44751540867689554
canny,pixel,5.443049218649101,1.497177906395383,0.36833654714102204,0.3906279920991733
canny,sub-pixel,5.443049218649101,1.4885971280655248,0.29021696202678404,0.304985717362962
threshold,pixel,5.443049218649101,1.372222786544953,0.3198629142229804,0.4307999828464142
threshold,sub-pixel,5.443049218649101,1.372164785354387,0.3357249757372317,0.45877477132470657
canny,pixel,5.443049218649101,1.534667913340689,0.3174736250617419,0.4602111627248744
canny,sub-pixel,5.443049218649101,1.5058716386415214,0.2541809224536732,0.37954732109031863
threshold,pixel,5.443049218649101,1.3220041850045408,0.2820219339667387,0.5681535624943788
threshold,sub-pixel,5.443049218649101,1.3176001331681206,0.3023980852835141,0.5923660144293947
canny,pixel,5.443049218649101,1.497954716693143,0.29128611747535693,0.5396980319134799
canny,sub-pixel,5.443049218649101,1.4261280780153387,0.22080783032425721,0.4761868619978227
threshold,pixel,5.443049218649101,1.3879999835170054,0.2568810943997968,0.39146271281039846
threshold,sub-pixel,5.443049218649101,1.3829530294538972,0.29759242169518296,0.4658857116861117
canny,pixel,5.443049218649101,1.519756978478553,0.4076056106654421,0.6548196817353564
canny,sub-pixel,5.443049218649101,1.509644814971273,0.2949808150816322,0.5268922334942454
threshold,pixel,5.443049218649101,1.3448444518043863,0.318236591889431,0.2659456545704837
threshold,sub-pixel,5.443049218649101,1.3298819972507996,0.33923297711040623,0.297041661711525
canny,pixel,5.443049218649101,1.5403638462740514,0.33596394741131175,0.24540657793183973
canny,sub-pixel,5.443049218649101,1.496000495757962,0.2654846644498222,0.20336060393891064
threshold,pixel,5.443049218649101,1.419127397033297,0.27294666830663294,0.2849394761263715
threshold,sub-pixel,5.443049218649101,1.4330074554121883,0.2935081356503926,0.30906566893709275
canny,pixel,5.443049218649101,1.524219281669901,0.2970832439305583,0.3294835774587659
canny,sub-pixel,5.443049218649101,1.5279927255892591,0.2195734540187515,0.269074154752021
threshold,pixel,5.443049218649101,1.3928471717599833,0.26248140975511847,0.07616536409982566
threshold,sub-pixel,5.443049218649101,1.3934888000171999,0.29446454705919145,0.03331307018327445
canny,pixel,5.443049218649101,1.5443960232035456,0.37061087836779805,0.036865803899576166
canny,sub-pixel,5.443049218649101,1.5246845784304186,0.25284484351962433,0.08837715177758088
threshold,pixel,5.443049218649101,1.3915609470414427,0.3437552700404439,0.2610354000030106
threshold,sub-pixel,5.443049218649101,1.3828935545758323,0.3554330804627779,0.25246864795210544
canny,pixel,5.443049218649101,1.4907641401651266,0.3610053825891474,0.16030140127722903
canny,sub-pixel,5.443049218649101,1.4732546894243141,0.25842390770479184,0.03979062099158659
threshold,pixel,5.443049218649101,1.3605366966444232,0.29218129830491557,0.239602218528139
threshold,sub-pixel,5.443049218649101,1.3659340374672113,0.30625099069948114,0.257364206834761
canny,pixel,5.443049218649101,1.5392919512218255,0.3013210329515229,0.1654406424870316
canny,sub-pixel,5.443049218649101,1.4797141704690753,0.2702213167801589,0.1606263258319951
threshold,pixel,5.443049218649101,1.408686810430462,0.27134282309135327,0.17825237771384206
threshold,sub-pixel,5.443049218649101,1.4128715170761865,0.2945698807194982,0.22347608844242872
canny,pixel,5.443049218649101,1.4731076103282699,0.4012638055430455,0.35330095001023976
canny,sub-pixel,5.443049218649101,1.4920030240044422,0.290816511410079,0.2013962669943723
threshold,pixel,5.443049218649101,1.3739769744384853,0.36557896313380156,0.08397176055216016
threshold,sub-pixel,5.443049218649101,1.3802730375286494,0.38012902642600055,0.11510155025738644
canny,pixel,5.443049218649101,1.5381793259153649,0.42898363413776464,0.1368548926976496
canny,sub-pixel,5.443049218649101,1.5168396937555721,0.34908081362326016,0.022265947040924328
threshold,pixel,5.443049218649101,1.349249844539596,0.23522399610222744,0.007841406527023587
threshold,sub-pixel,5.443049218649101,1.3420384137680832,0.24833770943522782,0.04860414485073283
canny,pixel,5.443049218649101,1.4331486290104873,0.29135117795732557,0.07677735993240598
canny,sub-pixel,5.443049218649101,1.4409824398099145,0.189329817204681,0.09061757753100186
threshold,pixel,5.443049218649101,1.343820015886672,0.2463524229392624,0.09149809446084256
threshold,sub-pixel,5.443049218649101,1.332360820157028,0.2741594914662495,0.12028221962781949
canny,pixel,5.443049218649101,1.515918738441841,0.3226778133684395,0.15181214815185284
canny,sub-pixel,5.443049218649101,1.4854523203192183,0.22630994507388524,0.0037751085264936535
threshold,pixel,5.443049218649101,1.406438234260939,0.3273233836525018,0.14577936652117218
threshold,sub-pixel,5.443049218649101,1.4189963569555382,0.3401989994703827,0.16312514425730784
canny,pixel,5.443049218649101,1.551964631730617,0.3704154152938257,0.18937602377577023
canny,sub-pixel,5.443049218649101,1.5133283283594279,0.28270940609261863,0.04078266545209286
threshold,pixel,5.443049218649101,1.3760895327630691,0.27196489827431203,0.31585536815844195
threshold,sub-pixel,5.443049218649101,1.3672623321097082,0.27955958722027474,0.33958750304649676
canny,pixel,5.443049218649101,1.4567751301635437,0.27450676951576425,0.18984245233905117
canny,sub-pixel,5.443049218649101,1.4265341625421053,0.21417198957770744,0.15805288249469673
threshold,pixel,5.443049218649101,1.3679990522471734,0.2656283885847297,0.010221245737484841
threshold,sub-pixel,5.443049218649101,1.372934198548723,0.29138940930241286,0.036706709036418594
canny,pixel,5.443049218649101,1.4600338099920431,0.25401461172556494,0.013375213425094401
canny,sub-pixel,5.443049218649101,1.432088175987655,0.19091292989278208,0.1040916594599468
threshold,pixel,5.443049218649101,1.317884791584314,0.2386805985122311,0.004669581195254624
threshold,sub-pixel,5.443049218649101,1.3296044565835337,0.252687206974045,0.003982336925090424
canny,pixel,5.443049218649101,1.5186512852334186,0.28968291429614335,0.036645684320772975
canny,sub-pixel,5.443049218649101,1.4792605749386896,0.21553254079488127,0.10482895613335619
threshold,pixel,5.443049218649101,1.3941612171212685,0.3028974142841079,0.14258039438560877
threshold,sub-pixel,5.443049218649101,1.3895999493197912,0.32901297085496406,0.18062695787488425
canny,pixel,5.443049218649101,1.5050177735964951,0.3388720525851626,0.19886845827313482
