d_sigma_L,d_sigma_R,d_sigma_W,d_pos,d_width,sigma_W_A,sigma_W_B,method,pair,y_A,width_px,ncc
1.2266976833343506,0.23695635795593262,1.562943935394287,3.54996939458868,3.0376506551316425,6.893296718597412,8.4562406539917,classical,sem0074.png->sem0009.png,552,21.5,0.739112138748169
0.24738550186157227,0.016510963439941406,0.08136606216430664,5.372198104858398,0.5693778991699219,7.886767864227295,7.968133926391602,learned,sem0074.png->sem0009.png,552,21.5,0.739112138748169
0.8705646991729736,0.015538930892944336,1.9177160263061523,3.116778390526166,2.2596819253801215,4.7681756019592285,2.850459575653076,classical,sem0074.png->sem0009.png,598,22.0,0.739112138748169
0.6043734550476074,0.24983477592468262,0.13838815689086914,4.781720161437988,0.5253982543945312,6.6433796882629395,6.781767845153809,learned,sem0074.png->sem0009.png,598,22.0,0.739112138748169
0.11375832557678223,0.31096529960632324,1.0284452438354492,3.1800724783225363,1.2557457472915132,5.394275665283203,4.365830421447754,classical,sem0074.png->sem0009.png,642,20.0,0.739112138748169
0.2029891014099121,0.14905786514282227,0.6402759552001953,7.677554130554199,0.18098068237304688,9.845717430114746,9.20544147491455,learned,sem0074.png->sem0009.png,642,20.0,0.739112138748169
0.3360574245452881,0.2711043357849121,0.2693009376525879,2.8674827526988347,1.3867285876098592,4.786686897277832,5.05598783493042,classical,sem0074.png->sem0009.png,688,24.5,0.739112138748169
0.03349113464355469,0.22453927993774414,0.35836219787597656,5.495777130126953,0.09884262084960938,8.084733009338379,8.443095207214355,learned,sem0074.png->sem0009.png,688,24.5,0.739112138748169
0.05917072296142578,0.5468379259109497,0.3503232002258301,1.6770266735989892,0.13220001728170416,3.6535797119140625,3.3032565116882324,classical,sem0074.png->sem0009.png,735,24.0,0.739112138748169
0.19775104522705078,0.9103002548217773,1.4532618522644043,5.838663101196289,0.6398544311523438,7.753461837768555,6.30019998550415,learned,sem0074.png->sem0009.png,735,24.0,0.739112138748169
0.6745905876159668,0.266796350479126,0.3086073398590088,2.1257910168334146,0.018598012771875005,3.2317657470703125,2.9231584072113037,classical,sem0074.png->sem0009.png,824,23.0,0.739112138748169
0.023804664611816406,0.11632490158081055,0.646430492401123,5.345089912414551,0.8539924621582031,7.354011058807373,6.70758056640625,learned,sem0074.png->sem0009.png,824,23.0,0.739112138748169
0.03523814678192139,0.1465243101119995,0.06334292888641357,1.709679976152274,0.1332310873713496,1.8783574104309082,1.9417003393173218,classical,sem0074.png->sem0009.png,872,25.0,0.739112138748169
0.35718226432800293,0.02215886116027832,0.15767955780029297,2.080353260040283,0.13129043579101562,2.701003074645996,2.543323516845703,learned,sem0074.png->sem0009.png,872,25.0,0.739112138748169
2.1581283807754517,0.18172025680541992,2.7211151123046875,2.881461501621894,0.7905724845454856,6.12480354309082,3.403688430786133,classical,sem0074.png->sem0009.png,1050,23.5,0.739112138748169
0.8288192749023438,0.5789132118225098,0.6068439483642578,6.047697067260742,1.4990921020507812,7.099612236022949,7.706456184387207,learned,sem0074.png->sem0009.png,1050,23.5,0.739112138748169
0.24172544479370117,0.4853806495666504,0.7135763168334961,1.7974499974432743,0.7214863101751163,6.436395168304443,7.1499714851379395,classical,sem0074.png->sem0009.png,1098,22.5,0.739112138748169
0.13990020751953125,0.3001241683959961,0.658088207244873,4.609766483306885,0.2856025695800781,6.098967552185059,5.4408793449401855,learned,sem0074.png->sem0009.png,1098,22.5,0.739112138748169
1.1018164157867432,0.4726400375366211,0.7921290397644043,2.8397188860375184,2.392995171231158,7.874034404754639,8.666163444519043,classical,sem0074.png->sem0009.png,1310,22.5,0.739112138748169
0.28931474685668945,0.15480804443359375,0.8917264938354492,5.337911128997803,3.0085697174072266,9.973838806152344,9.082112312316895,learned,sem0074.png->sem0009.png,1310,22.5,0.739112138748169
0.581207275390625,0.636538028717041,2.3891351222991943,2.9003504028225975,0.9588831030907699,2.679490327835083,5.068625450134277,classical,sem0074.png->sem0009.png,1544,20.0,0.739112138748169
0.36190319061279297,0.16694259643554688,0.532630443572998,3.772094249725342,2.075286865234375,5.822091102600098,6.354721546173096,learned,sem0074.png->sem0009.png,1544,20.0,0.739112138748169
0.226517915725708,1.0268123149871826,0.7952942848205566,1.0645860383859036,2.1798930239872973,7.79524040222168,6.999946117401123,classical,sem0074.png->sem0009.png,1592,23.5,0.739112138748169
0.44249486923217773,0.0016655921936035156,0.6050190925598145,5.179481506347656,1.7602081298828125,8.189186096191406,7.584167003631592,learned,sem0074.png->sem0009.png,1592,23.5,0.739112138748169
0.9219329357147217,0.33057260513305664,0.09539508819580078,2.167599712753317,2.409236703795216,5.83530330657959,5.739908218383789,classical,sem0074.png->sem0009.png,1862,23.5,0.739112138748169
0.39983606338500977,0.03725624084472656,0.3863072395324707,4.686767578125,0.5237312316894531,7.966402530670166,7.580095291137695,learned,sem0074.png->sem0009.png,1862,23.5,0.739112138748169
0.0040624141693115234,0.005255699157714844,0.1569967269897461,1.7984047930499016,0.3280154621459417,2.1222708225250244,1.9652740955352783,classical,sem0074.png->sem0009.png,2140,24.0,0.739112138748169
0.5621445178985596,0.6220039129257202,0.8915936946868896,3.357429027557373,0.33074951171875,4.226924419403076,3.3353307247161865,learned,sem0074.png->sem0009.png,2140,24.0,0.739112138748169
1.1928167343139648,0.3398315906524658,0.7170233726501465,3.161448173475269,5.675393890962994,8.175512313842773,7.458488941192627,classical,sem0074.png->sem0009.png,2182,12.0,0.739112138748169
0.20580530166625977,0.8203034400939941,0.05498790740966797,8.424689292907715,5.086784362792969,11.112283706665039,11.167271614074707,learned,sem0074.png->sem0009.png,2182,12.0,0.739112138748169
0.0646212100982666,0.060932040214538574,0.07689952850341797,1.7590661653663355,0.2141983459702601,1.9333933591842651,1.8564938306808472,classical,sem0074.png->sem0009.png,2366,25.0,0.739112138748169
0.27570176124572754,0.5768234729766846,0.4799990653991699,3.731048583984375,0.30535888671875,4.1266770362854,3.6466779708862305,learned,sem0074.png->sem0009.png,2366,25.0,0.739112138748169
0.2637958526611328,1.5731892585754395,0.9179697036743164,5.177314839199376,57.469864536660936,5.099918365478516,6.017888069152832,classical,sem0074.png->sem0009.png,2545,25.0,0.739112138748169
0.021203041076660156,6.924806594848633,1.8043479919433594,12.607253074645996,59.01211929321289,11.018106460571289,12.822454452514648,learned,sem0074.png->sem0009.png,2545,25.0,0.739112138748169
0.7990844249725342,1.262474775314331,0.7021980285644531,2.6061463301914065,1.0304279138866264,5.442688465118408,6.144886493682861,classical,sem0074.png->sem0009.png,2637,24.0,0.739112138748169
0.5247983932495117,0.11672496795654297,1.0427875518798828,6.518460273742676,0.6705093383789062,8.75548267364502,9.798270225524902,learned,sem0074.png->sem0009.png,2637,24.0,0.739112138748169
0.16945981979370117,0.40221118927001953,0.25234174728393555,2.9829035387331784,0.9947895879145605,6.921433925628662,7.173775672912598,classical,sem0074.png->sem0009.png,2682,22.0,0.739112138748169
0.28023433685302734,0.23413705825805664,0.1756153106689453,6.637533187866211,0.3132743835449219,10.102163314819336,9.92654800415039,learned,sem0074.png->sem0009.png,2682,22.0,0.739112138748169
0.2768373489379883,1.1047437191009521,1.2398996353149414,2.4238868900474526,1.5583638999612859,8.156947135925293,6.917047500610352,classical,sem0074.png->sem0009.png,2728,23.5,0.739112138748169
0.09705543518066406,0.30224132537841797,0.22675800323486328,4.23796272277832,0.9072151184082031,8.827553749084473,9.054311752319336,learned,sem0074.png->sem0009.png,2728,23.5,0.739112138748169
0.6598618030548096,0.045022010803222656,0.6804924011230469,1.4262613866572649,0.6553899594834576,8.110377311706543,8.79086971282959,classical,sem0074.png->sem0009.png,2770,14.5,0.739112138748169
0.21408891677856445,0.5463590621948242,0.08972358703613281,6.088546276092529,2.2850570678710938,9.293254852294922,9.382978439331055,learned,sem0074.png->sem0009.png,2770,14.5,0.739112138748169
0.005448698997497559,0.11221146583557129,0.024822711944580078,1.723060846748742,0.34531648718144936,2.410391092300415,2.385568380355835,classical,sem0074.png->sem0009.png,2820,23.5,0.739112138748169
0.2558603286743164,0.15677118301391602,0.33240509033203125,3.3909811973571777,0.061767578125,3.9399681091308594,4.272373199462891,learned,sem0074.png->sem0009.png,2820,23.5,0.739112138748169
0.14670896530151367,1.3686652183532715,1.250074863433838,2.761454225609567,0.8302611940170443,7.149333477020264,8.399408340454102,classical,sem0074.png->sem0009.png,2865,23.0,0.739112138748169
0.07123708724975586,0.44181108474731445,0.6045675277709961,3.761439800262451,0.7767829895019531,9.900693893432617,10.505261421203613,learned,sem0074.png->sem0009.png,2865,23.0,0.739112138748169
0.004904270172119141,1.4176981449127197,1.392134189605713,1.595396404212209,2.523773625872664,5.304324150085449,6.696458339691162,classical,sem0074.png->sem0009.png,2905,18.0,0.739112138748169
0.42241764068603516,0.06566429138183594,0.29915904998779297,5.126670837402344,0.7613182067871094,8.598508834838867,8.299349784851074,learned,sem0074.png->sem0009.png,2905,18.0,0.739112138748169
0.09551870822906494,0.07282567024230957,0.05913043022155762,1.7180757560439845,0.13459389262224164,2.2340714931488037,2.174941062927246,classical,sem0074.png->sem0009.png,2956,24.0,0.739112138748169
0.032662391662597656,0.4482700824737549,0.0319523811340332,3.307919502258301,0.48169708251953125,3.490352153778076,3.458399772644043,learned,sem0074.png->sem0009.png,2956,24.0,0.739112138748169
0.015935420989990234,0.0018770694732666016,0.016378402709960938,1.131960517349563,0.4845512475107512,6.248812675476074,6.232434272766113,classical,sem0074.png->sem0009.png,2998,21.5,0.739112138748169
0.0980982780456543,0.19641399383544922,0.4923820495605469,5.052939414978027,0.4338798522949219,8.750473976135254,9.2428560256958,learned,sem0074.png->sem0009.png,2998,21.5,0.739112138748169
0.1396012306213379,0.020032644271850586,0.011693000793457031,1.4030042466515635,0.23505706124876724,8.60284423828125,8.591151237487793,classical,sem0074.png->sem0009.png,3044,21.5,0.739112138748169
0.23256778717041016,0.05994558334350586,0.2073955535888672,4.7443389892578125,0.3514289855957031,8.407146453857422,8.614542007446289,learned,sem0074.png->sem0009.png,3044,21.5,0.739112138748169
0.5713562965393066,0.5139203071594238,0.3997020721435547,2.1548535389478523,0.9233635223559347,7.644944190979004,8.044646263122559,classical,sem0074.png->sem0009.png,3090,21.0,0.739112138748169
0.7963309288024902,0.04771614074707031,0.613553524017334,5.2900543212890625,0.3267707824707031,7.912138938903809,7.298585414886475,learned,sem0074.png->sem0009.png,3090,21.0,0.739112138748169
0.08896088600158691,0.020581722259521484,0.1818763017654419,1.6857761310121973,0.011235621574499532,1.9434579610824585,2.1253342628479004,classical,sem0074.png->sem0009.png,3136,23.0,0.739112138748169
0.4779449701309204,0.006559967994689941,0.42190802097320557,1.4522268772125244,0.048130035400390625,2.1472020149230957,1.7252939939498901,learned,sem0074.png->sem0009.png,3136,23.0,0.739112138748169
1.14592707157135,0.37079310417175293,0.7501416206359863,2.0842187233472944,1.5888250031949696,5.007970809936523,4.257829189300537,classical,sem0074.png->sem0009.png,3180,23.0,0.739112138748169
0.6889681816101074,0.46018171310424805,0.5122227668762207,7.266440391540527,0.6827850341796875,7.708620071411133,7.196397304534912,learned,sem0074.png->sem0009.png,3180,23.0,0.739112138748169
1.1040420532226562,0.1544628143310547,1.1511306762695312,2.0954415051604762,1.1733203548195945,9.403002738952637,8.251872062683105,classical,sem0074.png->sem0009.png,3226,24.0,0.739112138748169
0.004385471343994141,0.5744972229003906,0.36544036865234375,5.995855331420898,0.5496177673339844,8.663650512695312,9.029090881347656,learned,sem0074.png->sem0009.png,3226,24.0,0.739112138748169
0.8170499801635742,0.13698077201843262,0.3998432159423828,2.1431361023953834,0.3918811079244122,6.436934947967529,6.836778163909912,classical,sem0074.png->sem0009.png,3361,18.0,0.739112138748169
0.02854633331298828,0.334627628326416,0.2447977066040039,6.822082042694092,0.5872306823730469,10.341862678527832,10.097064971923828,learned,sem0074.png->sem0009.png,3361,18.0,0.739112138748169
0.5398344993591309,0.011433601379394531,0.5649995803833008,1.4980911399694046,0.11997349063727114,6.275493144989014,6.8404927253723145,classical,sem0074.png->sem0009.png,3454,23.5,0.739112138748169
0.11602401733398438,0.1157541275024414,0.2981104850769043,4.456937313079834,0.516021728515625,7.346531867980957,7.644642353057861,learned,sem0074.png->sem0009.png,3454,23.5,0.739112138748169
0.28339195251464844,0.6414110660552979,0.07621240615844727,3.27003794204415,3.33684836566934,7.628940105438232,7.552727699279785,classical,sem0032.png->sem0064.png,3248,24.0,0.7286536693572998
0.007100105285644531,0.0738978385925293,0.06309795379638672,4.540678977966309,0.06454086303710938,8.68617057800293,8.623072624206543,learned,sem0032.png->sem0064.png,3248,24.0,0.7286536693572998
0.10197877883911133,0.3911588191986084,0.7507884502410889,2.3682829599363,0.3896262595404423,2.899613618850708,3.650402069091797,classical,sem0032.png->sem0064.png,3293,24.0,0.7286536693572998
0.02555990219116211,0.26586270332336426,0.09815740585327148,3.776548147201538,0.6193885803222656,5.763608932495117,5.665451526641846,learned,sem0032.png->sem0064.png,3293,24.0,0.7286536693572998
0.058454275131225586,0.001250147819519043,0.0063332319259643555,1.6187012086408539,0.0265156658557828,1.8093645572662354,1.8156977891921997,classical,sem0032.png->sem0064.png,3337,24.5,0.7286536693572998
0.354242205619812,0.20911598205566406,0.29058969020843506,1.5250030755996704,0.017292022705078125,1.5635491609573364,1.8541388511657715,learned,sem0032.png->sem0064.png,3337,24.5,0.7286536693572998
0.030332326889038086,0.7585849761962891,0.24460792541503906,1.97780002620199,0.9830933292378532,6.169429779052734,6.414037704467773,classical,sem0032.png->sem0064.png,3429,25.0,0.7286536693572998
0.3260965347290039,0.03774404525756836,0.23516368865966797,5.416226387023926,0.9965133666992188,8.597746849060059,8.832910537719727,learned,sem0032.png->sem0064.png,3429,25.0,0.7286536693572998
0.3768453598022461,0.7876955270767212,0.3106205463409424,2.5292132362172017,1.9765978735290064,4.029644966125488,3.719024419784546,classical,sem0032.png->sem0064.png,3475,24.5,0.7286536693572998
0.09809541702270508,0.01342475414276123,0.01905059814453125,1.6226106882095337,0.5712776184082031,4.884350299835205,4.865299701690674,learned,sem0032.png->sem0064.png,3475,24.5,0.7286536693572998
0.6135072708129883,0.009642601013183594,0.6203327178955078,1.8934773548983286,0.6273297472795534,8.38768482208252,7.767352104187012,classical,sem0067.png->sem0082.png,102,25.0,0.7278482913970947
0.05503368377685547,0.6517777442932129,0.45333099365234375,4.222872257232666,0.28874969482421875,7.993412017822266,7.540081024169922,learned,sem0067.png->sem0082.png,102,25.0,0.7278482913970947
0.0966038703918457,0.32327914237976074,0.10263299942016602,2.5534745461665613,4.127537778286296,5.151162624359131,5.048529624938965,classical,sem0067.png->sem0082.png,327,23.5,0.7278482913970947
0.06382226943969727,0.278566837310791,0.15528583526611328,6.015143394470215,0.04830169677734375,8.6172456741333,8.461959838867188,learned,sem0067.png->sem0082.png,327,23.5,0.7278482913970947
0.10252642631530762,0.1203768253326416,0.11443805694580078,3.420711566788599,0.8261391907267495,4.267070770263672,4.152632713317871,classical,sem0067.png->sem0082.png,375,12.5,0.7278482913970947
0.02803325653076172,0.292604923248291,1.3993253707885742,9.806180953979492,1.3232192993164062,11.260451316833496,9.861125946044922,learned,sem0067.png->sem0082.png,375,12.5,0.7278482913970947
0.512026309967041,0.3668689727783203,2.3434700965881348,3.2660578367434114,4.628931574954258,8.333876609802246,5.990406513214111,classical,sem0067.png->sem0082.png,778,24.5,0.7278482913970947
0.6151251792907715,0.21918296813964844,0.7624549865722656,5.208311080932617,0.9546165466308594,9.497491836547852,8.735036849975586,learned,sem0067.png->sem0082.png,778,24.5,0.7278482913970947
0.2926621437072754,0.22661232948303223,0.11771297454833984,1.7872192880797406,0.6418830894600731,8.418106079101562,8.535819053649902,classical,sem0067.png->sem0082.png,826,23.0,0.7278482913970947
0.15160512924194336,0.6169552803039551,0.06471443176269531,4.2461700439453125,0.9653244018554688,7.498123645782471,7.433409214019775,learned,sem0067.png->sem0082.png,826,23.0,0.7278482913970947
0.02705860137939453,0.013830304145812988,0.08423423767089844,1.9126673660330764,0.12719516558643562,2.10794997215271,2.0237157344818115,classical,sem0067.png->sem0082.png,874,25.0,0.7278482913970947
0.48901963233947754,0.6251094341278076,0.9311914443969727,3.3709335327148438,0.0120086669921875,3.118978500366211,4.050169944763184,learned,sem0067.png->sem0082.png,874,25.0,0.7278482913970947
0.3077812194824219,0.7141612768173218,0.1428999900817871,2.141434734374719,1.1764651168503732,3.2824995517730713,3.139599561691284,classical,sem0067.png->sem0082.png,964,24.5,0.7278482913970947
0.513892650604248,0.4341917037963867,0.9349837303161621,5.8270263671875,0.42026519775390625,7.392478942871094,6.457495212554932,learned,sem0067.png->sem0082.png,964,24.5,0.7278482913970947
0.034890174865722656,0.10464978218078613,0.04215526580810547,1.8810693236925617,0.040452870403029806,2.2985336780548096,2.340688943862915,classical,sem0067.png->sem0082.png,1280,24.0,0.7278482913970947
0.2010812759399414,0.8668785095214844,0.03873586654663086,3.8240585327148438,0.4289665222167969,4.193596363067627,4.154860496520996,learned,sem0067.png->sem0082.png,1280,24.0,0.7278482913970947
0.17453014850616455,0.09789395332336426,0.11411452293395996,1.9036675674897294,0.29200874431256807,2.2716593742370605,2.1575448513031006,classical,sem0067.png->sem0082.png,1327,23.5,0.7278482913970947
0.2615973949432373,0.7505618333816528,0.44835615158081055,2.8856520652770996,0.3909416198730469,3.017481565475464,3.4658377170562744,learned,sem0067.png->sem0082.png,1327,23.5,0.7278482913970947
0.31084489822387695,0.9851579666137695,1.0609917640686035,2.713237210734111,1.2413502760177622,5.174701690673828,4.113709926605225,classical,sem0067.png->sem0082.png,1462,24.5,0.7278482913970947
0.2356719970703125,0.09913969039916992,0.6506271362304688,5.954801082611084,0.9730606079101562,10.328149795532227,9.677522659301758,learned,sem0067.png->sem0082.png,1462,24.5,0.7278482913970947
0.060088157653808594,0.6972970962524414,0.6280899047851562,1.6385186471720368,0.43387325228423634,12.05279541015625,11.424705505371094,classical,sem0067.png->sem0082.png,1506,16.0,0.7278482913970947
0.11278820037841797,0.10792350769042969,1.2986478805541992,6.960687160491943,0.2614898681640625,10.14142894744873,8.842781066894531,learned,sem0067.png->sem0082.png,1506,16.0,0.7278482913970947
0.10478472709655762,0.043219804763793945,0.05981159210205078,2.0793271817271215,0.16201487102388512,2.212268114089966,2.2720797061920166,classical,sem0067.png->sem0082.png,1916,24.0,0.7278482913970947
0.4457259178161621,0.9934408664703369,0.9097175598144531,5.148281097412109,0.3077392578125,5.379920959472656,6.289638519287109,learned,sem0067.png->sem0082.png,1916,24.0,0.7278482913970947
1.2163636684417725,1.6615831851959229,3.0505757331848145,5.065736118299744,4.143779566483516,6.241446495056152,3.190870761871338,classical,sem0067.png->sem0082.png,2050,21.5,0.7278482913970947
0.5999007225036621,0.5048890113830566,0.6324224472045898,8.108622550964355,0.6268692016601562,10.450716018676758,9.818293571472168,learned,sem0067.png->sem0082.png,2050,21.5,0.7278482913970947
0.41626858711242676,0.4824655055999756,1.3409149646759033,2.616953347659294,2.4626828312911684,3.876113176345825,5.2170281410217285,classical,sem0067.png->sem0082.png,2096,23.0,0.7278482913970947
0.16025543212890625,0.04038238525390625,0.35218334197998047,5.7167816162109375,0.29761505126953125,8.719103813171387,8.366920471191406,learned,sem0067.png->sem0082.png,2096,23.0,0.7278482913970947
0.6485738754272461,1.8870079517364502,1.9450855255126953,5.325088920222385,59.86649774838453,3.4037742614746094,5.348859786987305,classical,sem0067.png->sem0082.png,2141,18.0,0.7278482913970947
0.8454675674438477,7.597893476486206,7.322986602783203,12.047900199890137,61.16938781738281,17.83548927307129,10.512502670288086,learned,sem0067.png->sem0082.png,2141,18.0,0.7278482913970947
0.3943789005279541,0.07329273223876953,0.3066253662109375,2.1082730124118343,0.24841427660470572,4.658438682556152,4.351813316345215,classical,sem0067.png->sem0082.png,2549,25.0,0.7278482913970947
0.0695805549621582,0.2582569122314453,0.08518648147583008,3.3233847618103027,0.08434295654296875,5.879871845245361,5.794685363769531,learned,sem0067.png->sem0082.png,2549,25.0,0.7278482913970947
0.028109073638916016,0.11415886878967285,0.07613945007324219,2.197981012549395,0.410263179536031,7.802865982055664,7.879005432128906,classical,sem0067.png->sem0082.png,2594,24.5,0.7278482913970947
0.15235519409179688,0.5914044380187988,0.20626449584960938,3.020756721496582,0.14451980590820312,7.771363735198975,7.977628231048584,learned,sem0067.png->sem0082.png,2594,24.5,0.7278482913970947
0.1357269287109375,0.386924147605896,0.5509638786315918,2.278144651423977,0.7221039111755587,4.443538188934326,3.8925743103027344,classical,sem0067.png->sem0082.png,2868,21.0,0.7278482913970947
0.11875295639038086,0.642096996307373,0.2078723907470703,7.055056571960449,1.4447708129882812,8.336282730102539,8.128410339355469,learned,sem0067.png->sem0082.png,2868,21.0,0.7278482913970947
0.14645814895629883,0.4861593246459961,0.3898324966430664,2.2161595420966655,0.4175474524552598,5.64785623550415,5.258023738861084,classical,sem0067.png->sem0082.png,2912,24.0,0.7278482913970947
0.17830514907836914,0.12898588180541992,0.08986282348632812,4.9541096687316895,0.21590423583984375,8.616507530212402,8.526644706726074,learned,sem0067.png->sem0082.png,2912,24.0,0.7278482913970947
0.8864142894744873,0.43273329734802246,0.728236198425293,4.326628028403046,1.2909321788131365,5.4089484214782715,6.1371846199035645,classical,sem0067.png->sem0082.png,3003,23.0,0.7278482913970947
0.19103336334228516,0.1459946632385254,0.38933849334716797,6.603706359863281,0.34930419921875,8.565373420715332,8.176034927368164,learned,sem0067.png->sem0082.png,3003,23.0,0.7278482913970947
0.4111677408218384,0.10576868057250977,0.9347951412200928,2.4081274662574708,0.48962750037392055,3.6916162967681885,2.7568211555480957,classical,sem0067.png->sem0082.png,3048,20.5,0.7278482913970947
0.022337913513183594,0.09506654739379883,0.3383030891418457,6.462514877319336,0.5356712341308594,7.994462966918945,7.6561598777771,learned,sem0067.png->sem0082.png,3048,20.5,0.7278482913970947
0.0381854772567749,0.5474636554718018,0.4648268222808838,2.0169014721836085,0.5399818610714817,3.4740376472473145,3.9388644695281982,classical,sem0067.png->sem0082.png,3095,24.0,0.7278482913970947
0.21505141258239746,0.04144144058227539,0.5980663299560547,3.454371452331543,0.01766204833984375,5.24455451965332,5.842620849609375,learned,sem0067.png->sem0082.png,3095,24.0,0.7278482913970947
0.5438528060913086,0.3840082883834839,1.4152092933654785,2.27018383752943,4.106231156379703,6.5297369956970215,5.114527702331543,classical,sem0067.png->sem0082.png,3412,25.0,0.7278482913970947
0.44205188751220703,0.1864004135131836,1.1754369735717773,7.269697189331055,0.61346435546875,8.45358657836914,9.629023551940918,learned,sem0067.png->sem0082.png,3412,25.0,0.7278482913970947
0.4785342216491699,0.5055580139160156,0.34425926208496094,4.523079768710927,15.756594256579518,5.92238712310791,5.578127861022949,classical,sem0065.png->sem0083.png,167,18.0,0.7243258357048035
0.26043224334716797,0.016247272491455078,0.5651645660400391,10.360586166381836,7.5751953125,10.894794464111328,11.459959030151367,learned,sem0065.png->sem0083.png,167,18.0,0.7243258357048035
0.07968199253082275,0.12154114246368408,0.16978120803833008,2.167848371211324,0.10203488668935279,2.3277299404144287,2.1579487323760986,classical,sem0065.png->sem0083.png,212,23.0,0.7243258357048035
0.3999943733215332,0.04209470748901367,0.43631458282470703,4.955085277557373,0.3241691589355469,5.7948431968688965,5.3585286140441895,learned,sem0065.png->sem0083.png,212,23.0,0.7243258357048035
0.07349300384521484,0.19837045669555664,1.1255168914794922,2.643908417917923,0.5683730424929507,3.406975269317627,2.2814583778381348,classical,sem0065.png->sem0083.png,258,21.0,0.7243258357048035
0.19305014610290527,0.2847468852996826,0.5496711730957031,3.7942259311676025,0.37622833251953125,4.87511682510376,5.424787998199463,learned,sem0065.png->sem0083.png,258,21.0,0.7243258357048035
0.5971565246582031,0.3585848808288574,0.8469610214233398,2.32308381237758,1.5530626313863536,3.69769287109375,4.54465389251709,classical,sem0065.png->sem0083.png,302,24.0,0.7243258357048035
0.2554464340209961,0.36267709732055664,0.08514595031738281,5.147364139556885,0.43695068359375,7.8863091468811035,7.801163196563721,learned,sem0065.png->sem0083.png,302,24.0,0.7243258357048035
1.3597276210784912,0.12533187866210938,0.8326337337493896,2.1599109995307693,0.7171805333002084,2.634552478790283,1.8019187450408936,classical,sem0065.png->sem0083.png,572,22.5,0.7243258357048035
0.1260545253753662,0.09267663955688477,0.06940126419067383,2.7603707313537598,0.3533458709716797,4.713309288024902,4.6439080238342285,learned,sem0065.png->sem0083.png,572,22.5,0.7243258357048035
0.9406046867370605,0.5050287246704102,0.10812234878540039,7.431359618318249,1.2946632279180914,4.809702396392822,4.917824745178223,classical,sem0065.png->sem0083.png,625,23.5,0.7243258357048035
0.14632606506347656,0.03438758850097656,0.3040122985839844,13.544190406799316,1.0237712860107422,17.466184616088867,17.77019691467285,learned,sem0065.png->sem0083.png,625,23.5,0.7243258357048035
1.3594766855239868,0.7255597114562988,1.2820556163787842,2.757117704122904,4.430466939970444,3.9653751850128174,5.247430801391602,classical,sem0065.png->sem0083.png,800,21.5,0.7243258357048035
0.7406229972839355,0.028458595275878906,0.6693572998046875,8.302892684936523,1.3233795166015625,9.466002464294434,8.796645164489746,learned,sem0065.png->sem0083.png,800,21.5,0.7243258357048035
0.04849863052368164,0.09125232696533203,0.08608388900756836,1.9173165501363694,0.15159992896731467,4.754764080047607,4.840847969055176,classical,sem0065.png->sem0083.png,938,25.0,0.7243258357048035
0.058287620544433594,0.0312809944152832,0.1127309799194336,4.2600226402282715,0.17644500732421875,5.971700191497803,5.858969211578369,learned,sem0065.png->sem0083.png,938,25.0,0.7243258357048035
0.4071509838104248,0.5757207870483398,1.1387012004852295,2.7988144861900017,0.9340552236431847,3.8438143730163574,2.705113172531128,classical,sem0065.png->sem0083.png,1072,23.5,0.7243258357048035
0.016954898834228516,0.08464932441711426,0.4777350425720215,4.857588291168213,0.60601806640625,6.079836368560791,6.5575714111328125,learned,sem0065.png->sem0083.png,1072,23.5,0.7243258357048035
0.4603300094604492,0.038866519927978516,0.4508810043334961,2.0830891047388707,0.9652772172356023,8.881868362426758,9.332749366760254,classical,sem0065.png->sem0083.png,1117,19.5,0.7243258357048035
0.0832667350769043,0.4872136116027832,0.21444320678710938,6.730017185211182,0.2751579284667969,10.011527061462402,9.797083854675293,learned,sem0065.png->sem0083.png,1117,19.5,0.7243258357048035
0.0675121545791626,0.10731959342956543,0.07968378067016602,2.1086035443783926,0.24313120244840292,2.46388578414917,2.384202003479004,classical,sem0065.png->sem0083.png,1163,21.5,0.7243258357048035
0.12476444244384766,0.5152604579925537,0.37909507751464844,3.822218894958496,0.3506011962890625,4.231874942779541,4.6109700202941895,learned,sem0065.png->sem0083.png,1163,21.5,0.7243258357048035
0.2771430015563965,0.5573897361755371,0.8646607398986816,2.5272106468198703,0.6531002656997629,7.2467522621154785,8.11141300201416,classical,sem0065.png->sem0083.png,1208,24.0,0.7243258357048035
0.14535808563232422,0.16914796829223633,0.40427398681640625,5.032691478729248,0.5398101806640625,8.842637062072754,8.438363075256348,learned,sem0065.png->sem0083.png,1208,24.0,0.7243258357048035
0.2688014507293701,0.09538841247558594,1.3482048511505127,3.700357481559902,0.7939618109919166,5.129271984100342,3.781067132949829,classical,sem0065.png->sem0083.png,1252,22.5,0.7243258357048035
0.28246164321899414,0.19709491729736328,0.9486632347106934,4.516936302185059,0.8548049926757812,6.09506368637085,5.146400451660156,learned,sem0065.png->sem0083.png,1252,22.5,0.7243258357048035
0.023062705993652344,0.002659320831298828,0.06031227111816406,2.321584448028756,1.2219478608750194,6.782854080200195,6.843166351318359,classical,sem0065.png->sem0083.png,1344,25.0,0.7243258357048035
0.36059141159057617,0.5740084648132324,0.7205033302307129,5.35392951965332,0.18328475952148438,7.627671718597412,8.348175048828125,learned,sem0065.png->sem0083.png,1344,25.0,0.7243258357048035
