method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4300859123468399,0.050949037075042725,0.033469319343566895,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4448999762535095,0.024522840976715088,0.045372724533081055,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4430594742298126,0.12648630142211914,0.10022783279418945,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.42398980259895325,0.10196870565414429,0.14180660247802734,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4467075765132904,0.10369759798049927,0.1348634958267212,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4580835998058319,0.02904677391052246,0.02239072322845459,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.41756217181682587,0.09330719709396362,0.09339416027069092,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.43031299114227295,0.0952196717262268,0.09995949268341064,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4575492739677429,0.036187827587127686,0.0012685060501098633,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4522203058004379,0.09814691543579102,0.0896146297454834,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.44549931585788727,0.05627763271331787,0.012346863746643066,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.45676399767398834,0.0726366639137268,0.06818282604217529,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4226747155189514,0.11772853136062622,0.0183485746383667,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.43225882947444916,0.08302420377731323,0.08159339427947998,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4596446454524994,0.05310243368148804,0.01724863052368164,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4031422734260559,0.07831835746765137,0.014305353164672852,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4312528222799301,0.03777867555618286,0.04405999183654785,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4257846623659134,0.06961512565612793,0.00936126708984375,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.439645379781723,0.11184442043304443,0.01093745231628418,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.5241727232933044,0.07867932319641113,0.08330786228179932,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4524533599615097,0.09143829345703125,0.07088279724121094,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4418445974588394,0.030891001224517822,0.10553205013275146,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.4708048403263092,0.06830215454101562,0.058019042015075684,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.46259407699108124,0.05082350969314575,0.0066432952880859375,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.42798787355422974,0.07745707035064697,0.029389619827270508,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.44973719120025635,0.1102147102355957,0.035991668701171875,0
seg-only,"(1.5, 20.0, 0.7, 0.6)",0.47717446088790894,0.09485197067260742,0.06154489517211914,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.46293459832668304,0.08953654766082764,0.163177490234375,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4287278652191162,0.04012584686279297,0.04688525199890137,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4557730108499527,0.058555662631988525,0.07863783836364746,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.48375706374645233,0.10759055614471436,0.260530948638916,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4510459750890732,0.05840021371841431,0.13448739051818848,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4674617797136307,0.05888569355010986,0.05027961730957031,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4397340416908264,0.006082653999328613,0.061398983001708984,0
seg-only,"(1.5, 20.0, 0.7, -0.3)",0.4319402277469635,0.05857020616531372,0.04716348648071289,0
