method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4616554081439972,0.08589410781860352,0.17219674587249756,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.43941807746887207,0.08780670166015625,0.0752866268157959,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4648505747318268,0.1047099232673645,0.15826416015625,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.44008730351924896,0.049921512603759766,0.012084007263183594,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.43559467792510986,0.06689101457595825,0.01645636558532715,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4567206799983978,0.03116220235824585,0.08282470703125,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4489539563655853,0.070309579372406,0.04027557373046875,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4842248558998108,0.14174401760101318,0.1412208080291748,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.46001090109348297,0.11197972297668457,0.11774396896362305,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4678674042224884,0.09171342849731445,0.10074865818023682,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.3887379914522171,0.09438586235046387,0.09339427947998047,0
seg-only,"(1.5, 20.0, 0.7, 0.0)",0.4531628340482712,0.10834288597106934,0.12929630279541016,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4100780338048935,0.07002031803131104,0.007291436195373535,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4335302710533142,0.07573968172073364,0.16273236274719238,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4330613613128662,0.06219792366027832,0.02372455596923828,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4338582158088684,0.04880779981613159,0.034121155738830566,0
seg-only,"(1.5, 20.0, 0.7, 0.3)",0.4440212547779083,0.03508812189102173,0.04429018497467041,0
