method,config,edge_mae,ler_mae,lwr_mae,seed
seg+pos,"(3.0, 20.0, 0.7, 0.0)",0.26770031452178955,0.06974196434020996,0.10284662246704102,0
seg+pos,"(3.0, 20.0, 0.7, 0.0)",0.27569466829299927,0.06106436252593994,0.09290027618408203,0
seg+pos,"(3.0, 20.0, 0.7, 0.0)",0.2627110704779625,0.06397175788879395,0.06850361824035645,0
seg+pos,"(3.0, 20.0, 0.7, 0.0)",0.2726578712463379,0.04387533664703369,0.041398048400878906,0
seg+pos,"(3.0, 20.0, 0.7, 0.6)",0.2731906771659851,0.03799927234649658,0.02759408950805664,0
seg+pos,"(3.0, 20.0, 0.7, 0.6)",0.28909146785736084,0.04866969585418701,0.006834268569946289,0
seg+pos,"(3.0, 20.0, 0.7, 0.6)",0.2772459089756012,0.06878292560577393,0.02504873275756836,0
seg+pos,"(3.0, 20.0, 0.7, 0.6)",0.2645236402750015,0.053707003593444824,0.049799442291259766,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.0)",0.46268539130687714,0.2117917537689209,0.26957106590270996,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.0)",0.456089124083519,0.19801366329193115,0.28819477558135986,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.0)",0.466120108962059,0.20790892839431763,0.30738234519958496,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.0)",0.4573797583580017,0.18127048015594482,0.2468479871749878,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.6)",0.4690813720226288,0.19719535112380981,0.11615896224975586,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.6)",0.45151953399181366,0.19303065538406372,0.14998996257781982,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.6)",0.45083749294281006,0.2163318395614624,0.16766571998596191,0
seg+pos+rms,"(1.5, 8.0, 0.3, 0.6)",0.47484445571899414,0.19783306121826172,0.15713608264923096,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.0)",0.2675374150276184,0.07929641008377075,0.13530921936035156,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.0)",0.27371208369731903,0.06988352537155151,0.08096837997436523,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.0)",0.27570371329784393,0.08157622814178467,0.13798987865447998,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.0)",0.2564471513032913,0.07134348154067993,0.10782086849212646,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.6)",0.27467362582683563,0.0844607949256897,0.05659949779510498,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.6)",0.2665339857339859,0.1056179404258728,0.06006133556365967,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.6)",0.2778603732585907,0.08422249555587769,0.0448613166809082,0
seg+pos+rms,"(1.5, 8.0, 0.7, 0.6)",0.25432710349559784,0.08462673425674438,0.0422055721282959,0
seg+pos+rms,"(1.5, 20.0, 0.3, 0.0)",0.3479027599096298,0.12374573945999146,0.14645028114318848,0
