method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.2538578063249588,0.040799081325531006,0.04649460315704346,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.2428697571158409,0.021278679370880127,0.003859996795654297,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.23694264888763428,0.0262911319732666,0.034732818603515625,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.2603623867034912,0.012071669101715088,0.05541348457336426,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.24905376881361008,0.028717517852783203,0.015781402587890625,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.21232769638299942,0.02060377597808838,0.016522645950317383,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.21935369074344635,0.01330798864364624,0.021858572959899902,0
seg-only,"(1.5, 20.0, 0.3, 0.3)",0.24725551903247833,0.02847898006439209,0.04460430145263672,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.25021329522132874,0.006116688251495361,0.03519177436828613,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.21743758022785187,0.0355568528175354,0.001865983009338379,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.22695346921682358,0.026616215705871582,0.004376053810119629,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.23278022557497025,0.02529168128967285,0.009081482887268066,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.23538924008607864,0.02748006582260132,0.012633323669433594,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.21855589002370834,0.03289550542831421,0.01468050479888916,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.25809670984745026,0.029612421989440918,0.006679892539978027,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.21752562373876572,0.029423773288726807,0.02126014232635498,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.2169274091720581,0.030391037464141846,0.021917104721069336,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.23850856721401215,0.019775211811065674,0.023644208908081055,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.22414255142211914,0.021135687828063965,0.027221202850341797,0
seg-only,"(1.5, 20.0, 0.3, 0.6)",0.2395268827676773,0.033293724060058594,0.027291417121887207,0
